CAL_DATE,BRANCH_NAME,CATEGORY_NAME,ITEM_NAME,QUANTITY_ON_HAND,IS_MYKASIH_ELIGIBLE,AVG_DAILY_SALES,DAYS_OF_SUPPLY,SUGGESTED_REORDER_POINT,SUGGESTED_MAX_LEVEL,STOCK_STATUS,ACTION_REQUIRED
2025-10-31,"Kota Kinabalu 88 Speedmart","Household Cleaning","Detergen 2kg",27,Y,2.67,10.1,22,101,NORMAL,MONITOR
2024-04-30,"Kota Kinabalu 88 Speedmart","Dairy Products","Krim 200ml",10,Y,2.18,4.6,17,83,LOW,PLANNED REORDER
2023-08-31,"George Town 88 Speedmart","Cooking Essentials","Sos Cili 400ml",121,N,1.63,74.5,13,62,EXCESS,FREEZE PURCHASING
2023-07-31,"George Town 88 Speedmart","Cooking Essentials","Sos Cili 400ml",124,N,1.63,76.3,13,62,EXCESS,FREEZE PURCHASING
2024-06-30,"Ipoh 88 Speedmart","Alcoholic Beverages","Whisky 700ml",112,N,1.71,65.3,14,65,EXCESS,FREEZE PURCHASING
2022-12-31,"Cheras 88 Speedmart","Household Cleaning","Mop 1pc",38,N,2,19,17,76,NORMAL,MONITOR
2025-04-30,"Cheras 88 Speedmart","Cooking Essentials","Minyak Masak 1kg",320,Y,1.91,167.6,15,73,EXCESS,FREEZE PURCHASING
2024-09-30,"Melaka 88 Speedmart","Snacks and Confectionery","Biskut 200g",64,N,2,32,17,76,NORMAL,MONITOR
2023-08-31,"George Town 88 Speedmart","Dairy Products","Keju Mozzarella 200g",31,Y,2.7,11.5,21,103,NORMAL,MONITOR
2025-01-31,"Ipoh 88 Speedmart","Premium Items","Foie Gras 100g",14,N,3,4.7,27,114,LOW,PLANNED REORDER
2023-06-30,"Melaka 88 Speedmart","Personal Care","Ubat Gigi 150g",29,N,2,14.5,18,76,NORMAL,MONITOR
2023-06-30,"Melaka 88 Speedmart","Frozen Food","Ayam Beku 1kg",22,N,2.67,8.2,23,101,NORMAL,MONITOR
2023-07-31,"Cheras 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",490,N,1.95,251.3,16,74,EXCESS,FREEZE PURCHASING
2023-06-30,"Cheras 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",490,N,1.95,251.3,16,74,EXCESS,FREEZE PURCHASING
2023-05-31,"Kota Kinabalu 88 Speedmart","Instant Food","Cup Soup 100g",172,Y,1.6,107.5,13,61,EXCESS,FREEZE PURCHASING
2023-04-30,"Kota Kinabalu 88 Speedmart","Instant Food","Cup Soup 100g",172,Y,1.6,107.5,13,61,EXCESS,FREEZE PURCHASING
2022-06-30,"Cheras 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",59,N,2,29.5,14,76,NORMAL,MONITOR
2024-05-31,"Kota Kinabalu 88 Speedmart","Organic Foods","Minyak Zaitun Organik 500ml",61,N,2,30.5,16,76,NORMAL,MONITOR
2024-04-30,"Kota Kinabalu 88 Speedmart","Organic Foods","Minyak Zaitun Organik 500ml",61,N,2,30.5,16,76,NORMAL,MONITOR
2024-04-30,"Ampang 88 Speedmart","Frozen Food","Kentang Goreng 1kg",47,N,2.33,20.1,19,89,NORMAL,MONITOR
2024-05-31,"Shah Alam 88 Speedmart","Dairy Products","Krim 200ml",27,Y,1.79,15.1,15,68,NORMAL,MONITOR
2024-05-31,"Melaka 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",151,N,2.5,60.4,21,95,EXCESS,FREEZE PURCHASING
2025-03-31,"Kuching 88 Speedmart","Frozen Food","Ikan Beku 500g",8,N,1.58,5.1,13,60,LOW,PLANNED REORDER
2023-06-30,"Melaka 88 Speedmart","Dairy Products","Susu Rendah Lemak 1L",47,Y,1,47,7,38,EXCESS,FREEZE PURCHASING
2023-08-31,"Seremban 88 Speedmart","Beverages","Kopi 3in1 10s",46,N,1.71,27,14,65,NORMAL,MONITOR
2024-05-31,"Johor Bahru 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",49,N,2.5,19.6,21,95,NORMAL,MONITOR
2024-11-30,"George Town 88 Speedmart","Personal Care","Syampu 500ml",46,N,1.93,23.9,15,73,NORMAL,MONITOR
2024-12-31,"Melaka 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",124,N,1.94,64,16,74,EXCESS,FREEZE PURCHASING
2021-06-30,"Petaling Jaya 88 Speedmart","Cooking Essentials","Kicap Manis 600ml",246,Y,2,123,17,76,EXCESS,FREEZE PURCHASING
2021-05-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Kicap Manis 600ml",246,Y,2,123,17,76,EXCESS,FREEZE PURCHASING
2021-04-30,"Petaling Jaya 88 Speedmart","Cooking Essentials","Kicap Manis 600ml",246,Y,2,123,17,76,EXCESS,FREEZE PURCHASING
2023-06-30,"Ipoh 88 Speedmart","Snacks and Confectionery","Mochi 120g",36,N,4,9,28,152,NORMAL,MONITOR
2024-07-31,"Klang 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",41,N,1.57,26.1,13,60,NORMAL,MONITOR
2023-05-31,"Kota Kinabalu 88 Speedmart","Beverages","Sprite 330ml",39,N,2.04,19.1,16,78,NORMAL,MONITOR
2024-06-30,"Melaka 88 Speedmart","Dairy Products","Keju 250g",36,Y,2.38,15.2,19,90,NORMAL,MONITOR
2025-07-31,"Ampang 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",69,N,1.5,46,12,57,EXCESS,FREEZE PURCHASING
2025-02-28,"Petaling Jaya 88 Speedmart","Dairy Products","Susu Rendah Lemak 1L",175,Y,2.36,74,19,90,EXCESS,FREEZE PURCHASING
2022-12-31,"Ampang 88 Speedmart","Dairy Products","Susu Kambing 1L",42,Y,1.43,29.4,11,54,NORMAL,MONITOR
2025-03-31,"Shah Alam 88 Speedmart","Personal Care","Deodorant 50ml",79,N,1.78,44.4,15,68,EXCESS,FREEZE PURCHASING
2022-12-31,"Petaling Jaya 88 Speedmart","Beverages","Kopi 3in1 10s",83,N,1.71,48.4,14,65,EXCESS,FREEZE PURCHASING
2025-11-30,"Cheras 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",111,N,2.25,49.3,18,86,EXCESS,FREEZE PURCHASING
2023-06-30,"Klang 88 Speedmart","Snacks and Confectionery","Mochi 120g",118,N,4,29.5,28,152,NORMAL,MONITOR
2025-10-31,"Seremban 88 Speedmart","Frozen Food","Pizza Beku 400g",15,N,1.71,8.8,14,65,NORMAL,MONITOR
2023-07-31,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",70,N,1.67,42,14,63,EXCESS,FREEZE PURCHASING
2022-10-31,"Cheras 88 Speedmart","Dairy Products","Keju Mozzarella 200g",105,Y,2.09,50.2,17,79,EXCESS,FREEZE PURCHASING
2023-06-30,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",29,N,1.67,17.4,14,63,NORMAL,MONITOR
2022-12-31,"Seremban 88 Speedmart","Frozen Food","Daging Beku 500g",20,N,1.8,11.1,15,68,NORMAL,MONITOR
2021-08-31,"Cheras 88 Speedmart","Premium Items","Kaviar 50g",103,N,3,34.3,24,114,NORMAL,MONITOR
2021-09-30,"Johor Bahru 88 Speedmart","Baby Products","Botol Susu 250ml",87,Y,1,87,7,38,EXCESS,FREEZE PURCHASING
2023-09-30,"Melaka 88 Speedmart","Personal Care","Ubat Gigi 150g",23,N,2,11.5,16,76,NORMAL,MONITOR
2021-03-31,"Klang 88 Speedmart","Dairy Products","Susu Kambing 1L",60,Y,1.5,40,12,57,EXCESS,FREEZE PURCHASING
2022-11-30,"Seremban 88 Speedmart","Personal Care","Ubat Gigi 150g",31,N,1.78,17.4,15,68,NORMAL,MONITOR
2022-10-31,"Seremban 88 Speedmart","Personal Care","Ubat Gigi 150g",32,N,1.78,18,15,68,NORMAL,MONITOR
2022-09-30,"Seremban 88 Speedmart","Personal Care","Ubat Gigi 150g",33,N,1.78,18.6,15,68,NORMAL,MONITOR
2022-08-31,"Seremban 88 Speedmart","Personal Care","Ubat Gigi 150g",33,N,1.78,18.6,15,68,NORMAL,MONITOR
2024-08-31,"Klang 88 Speedmart","Beverages","Teh Tarik 250ml",192,N,2.56,75.1,20,97,EXCESS,FREEZE PURCHASING
2024-07-31,"Klang 88 Speedmart","Beverages","Teh Tarik 250ml",192,N,2.56,75.1,20,97,EXCESS,FREEZE PURCHASING
2024-05-31,"Seremban 88 Speedmart","Imported Goods","Keju Parmesan 200g",23,N,1.86,12.4,14,71,NORMAL,MONITOR
2024-08-31,"Seremban 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",13,N,1.92,6.8,16,73,LOW,PLANNED REORDER
2024-07-31,"Seremban 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",14,N,1.92,7.3,16,73,NORMAL,MONITOR
2023-06-30,"Ipoh 88 Speedmart","Household Cleaning","Penyapu 1pc",53,Y,2,26.5,16,76,NORMAL,MONITOR
2024-04-30,"Johor Bahru 88 Speedmart","Alcoholic Beverages","Bir 330ml",56,N,2.29,24.5,19,87,NORMAL,MONITOR
2024-06-30,"Petaling Jaya 88 Speedmart","Personal Care","Pembersih Muka 100ml",110,N,1.76,62.5,15,67,EXCESS,FREEZE PURCHASING
2024-05-31,"Petaling Jaya 88 Speedmart","Personal Care","Pembersih Muka 100ml",112,N,1.76,63.6,15,67,EXCESS,FREEZE PURCHASING
2024-04-30,"Petaling Jaya 88 Speedmart","Personal Care","Pembersih Muka 100ml",112,N,1.76,63.6,15,67,EXCESS,FREEZE PURCHASING
2022-12-31,"Cheras 88 Speedmart","Beverages","Kopi 3in1 10s",226,N,1.71,131.8,14,65,EXCESS,FREEZE PURCHASING
2024-05-31,"Seremban 88 Speedmart","Beverages","Air Mineral 1.5L",74,N,2.57,28.8,21,98,NORMAL,MONITOR
2025-07-31,"Johor Bahru 88 Speedmart","Dairy Products","Mentega 250g",47,Y,2.1,22.4,17,80,NORMAL,MONITOR
2025-06-30,"Johor Bahru 88 Speedmart","Dairy Products","Mentega 250g",49,Y,2.1,23.3,17,80,NORMAL,MONITOR
2024-11-30,"Melaka 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",21,N,1.92,10.9,15,73,NORMAL,MONITOR
2024-10-31,"Melaka 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",23,N,1.92,12,15,73,NORMAL,MONITOR
2025-08-31,"Shah Alam 88 Speedmart","Baby Products","Bedak Bayi 150g",242,Y,1.58,152.8,13,60,EXCESS,FREEZE PURCHASING
2022-12-31,"Seremban 88 Speedmart","Personal Care","Ubat Gigi 150g",29,N,3,9.7,25,114,NORMAL,MONITOR
2022-09-30,"Melaka 88 Speedmart","Premium Items","Foie Gras 100g",12,N,2,6,14,76,LOW,PLANNED REORDER
2023-04-30,"Seremban 88 Speedmart","Instant Food","Pasta Segera 150g",83,N,1.7,48.8,14,65,EXCESS,FREEZE PURCHASING
2023-03-31,"Seremban 88 Speedmart","Instant Food","Pasta Segera 150g",83,N,1.7,48.8,14,65,EXCESS,FREEZE PURCHASING
2025-01-31,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",18,N,2.29,7.9,19,87,NORMAL,MONITOR
2020-12-31,"Shah Alam 88 Speedmart","Frozen Food","Pizza Beku 400g",47,N,2.2,21.4,18,84,NORMAL,MONITOR
2021-12-31,"Cheras 88 Speedmart","Dairy Products","Mentega 250g",247,Y,1.71,144.1,14,65,EXCESS,FREEZE PURCHASING
2022-07-31,"Melaka 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",23,N,2.07,11.1,17,79,NORMAL,MONITOR
2024-07-31,"Ampang 88 Speedmart","Cooking Essentials","Minyak Masak 1kg",305,Y,1.89,161.5,15,72,EXCESS,FREEZE PURCHASING
2024-09-30,"Johor Bahru 88 Speedmart","Dairy Products","Yogurt 180g",69,Y,2,34.5,15,76,NORMAL,MONITOR
2023-07-31,"Shah Alam 88 Speedmart","Beverages","Susu Soya 1L",48,N,2,24,16,76,NORMAL,MONITOR
2023-07-31,"Seremban 88 Speedmart","Beverages","Minuman Tenaga 250ml",24,N,1.38,17.5,11,52,NORMAL,MONITOR
2024-08-31,"Cheras 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",402,Y,2.2,182.7,18,84,EXCESS,FREEZE PURCHASING
2023-06-30,"Johor Bahru 88 Speedmart","Household Cleaning","Mop 1pc",86,N,2,43,14,76,EXCESS,FREEZE PURCHASING
2025-09-30,"Cheras 88 Speedmart","Frozen Food","Kentang Goreng 1kg",112,N,1.33,84,10,51,EXCESS,FREEZE PURCHASING
2023-09-30,"Shah Alam 88 Speedmart","Frozen Food","Pizza Beku 400g",55,N,1.7,32.3,14,65,NORMAL,MONITOR
2023-08-31,"Shah Alam 88 Speedmart","Frozen Food","Pizza Beku 400g",55,N,1.7,32.3,14,65,NORMAL,MONITOR
2023-07-31,"Shah Alam 88 Speedmart","Frozen Food","Pizza Beku 400g",59,N,1.7,34.6,14,65,NORMAL,MONITOR
2025-09-30,"Shah Alam 88 Speedmart","Imported Goods","Keju Parmesan 200g",16,N,1.69,9.5,14,64,NORMAL,MONITOR
2024-03-31,"Cheras 88 Speedmart","Premium Items","Kaviar 50g",81,N,1.38,58.5,11,53,EXCESS,FREEZE PURCHASING
2025-01-31,"Shah Alam 88 Speedmart","Alcoholic Beverages","Bir 330ml",171,N,2.26,75.7,18,86,EXCESS,FREEZE PURCHASING
2022-02-28,"Ipoh 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",23,N,1.54,14.9,12,59,NORMAL,MONITOR
2022-01-31,"Ipoh 88 Speedmart","Alcoholic Beverages","Wain Putih 750ml",23,N,1.54,14.9,12,59,NORMAL,MONITOR
2024-03-31,"Shah Alam 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",38,N,1.71,22.2,14,65,NORMAL,MONITOR
2025-02-28,"Johor Bahru 88 Speedmart","Snacks and Confectionery","Kerepek 150g",10,N,2.22,4.5,18,84,LOW,PLANNED REORDER
2023-03-31,"Seremban 88 Speedmart","Baby Products","Botol Susu 250ml",94,Y,1,94,7,38,EXCESS,FREEZE PURCHASING
2026-01-31,"Ampang 88 Speedmart","Personal Care","Syampu 500ml",196,N,1.83,106.9,15,70,EXCESS,FREEZE PURCHASING
2023-07-31,"Kota Kinabalu 88 Speedmart","Premium Items","Foie Gras 100g",47,N,2.11,22.3,18,80,NORMAL,MONITOR
2026-02-28,"Johor Bahru 88 Speedmart","Baby Products","Botol Susu 250ml",153,Y,2.11,72.5,17,80,EXCESS,FREEZE PURCHASING
2021-09-30,"Cheras 88 Speedmart","Frozen Food","Daging Beku 500g",72,N,2.57,28,20,98,NORMAL,MONITOR
2022-07-31,"Petaling Jaya 88 Speedmart","Personal Care","Syampu 500ml",142,N,2.83,50.1,23,108,EXCESS,FREEZE PURCHASING
2022-01-31,"Ampang 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",53,N,1.89,28.1,16,72,NORMAL,MONITOR
2025-09-30,"George Town 88 Speedmart","Beverages","Milo 1kg",64,N,2.57,24.9,21,98,NORMAL,MONITOR
2025-10-31,"Klang 88 Speedmart","Dairy Products","Susu Cair 200ml",58,Y,1.65,35.2,13,63,NORMAL,MONITOR
2023-09-30,"Klang 88 Speedmart","Dairy Products","Tepung Susu 1kg",62,Y,1.44,42.9,11,55,EXCESS,FREEZE PURCHASING
2023-06-30,"Ampang 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",43,N,1.33,32.3,10,51,NORMAL,MONITOR
2024-01-31,"Kuching 88 Speedmart","Rice and Grains","Beras Pulut 1kg",102,N,2.1,48.6,17,80,EXCESS,FREEZE PURCHASING
2024-12-31,"Johor Bahru 88 Speedmart","Personal Care","Syampu 500ml",44,N,2.22,19.8,17,84,NORMAL,MONITOR
2024-06-30,"Ampang 88 Speedmart","Frozen Food","Kentang Goreng 1kg",98,N,1.67,58.8,13,63,EXCESS,FREEZE PURCHASING
2025-05-31,"Ampang 88 Speedmart","Rice and Grains","Quinoa 500g",449,Y,1.67,269.4,14,63,EXCESS,FREEZE PURCHASING
2026-03-31,"Ipoh 88 Speedmart","Baby Products","Susu Formula 900g",243,N,2,121.5,17,76,EXCESS,FREEZE PURCHASING
2024-11-30,"Johor Bahru 88 Speedmart","Dairy Products","Tepung Susu 1kg",217,Y,1.82,119.4,15,69,EXCESS,FREEZE PURCHASING
2024-10-31,"Johor Bahru 88 Speedmart","Dairy Products","Tepung Susu 1kg",217,Y,1.82,119.4,15,69,EXCESS,FREEZE PURCHASING
2022-06-30,"Klang 88 Speedmart","Snacks and Confectionery","Kacang Putih 200g",58,N,1.9,30.5,16,72,NORMAL,MONITOR
2023-08-31,"Cheras 88 Speedmart","Dairy Products","Tepung Susu 1kg",70,Y,1.4,50,12,53,EXCESS,FREEZE PURCHASING
2022-11-30,"Melaka 88 Speedmart","Snacks and Confectionery","Kerepek 150g",33,N,1.7,19.4,13,65,NORMAL,MONITOR
2025-03-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",64,N,2.8,22.9,23,106,NORMAL,MONITOR
2024-03-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",40,N,2.36,16.9,19,90,NORMAL,MONITOR
2023-12-31,"Cheras 88 Speedmart","Dairy Products","Krim 200ml",185,Y,1.86,99.6,15,71,EXCESS,FREEZE PURCHASING
2022-05-31,"Cheras 88 Speedmart","Frozen Food","Ikan Beku 500g",79,N,2.15,36.7,17,82,NORMAL,MONITOR
2022-04-30,"Cheras 88 Speedmart","Frozen Food","Ikan Beku 500g",81,N,2.15,37.6,17,82,NORMAL,MONITOR
2025-10-31,"Melaka 88 Speedmart","Frozen Food","Sayuran Beku 300g",14,N,1.86,7.5,15,71,NORMAL,MONITOR
2023-12-31,"Ipoh 88 Speedmart","Snacks and Confectionery","Mochi 120g",78,N,1.9,41.1,16,72,EXCESS,FREEZE PURCHASING
2023-08-31,"Kuching 88 Speedmart","Personal Care","Ubat Gigi 150g",25,N,1.66,15.1,13,63,NORMAL,MONITOR
2023-07-31,"Kuching 88 Speedmart","Personal Care","Ubat Gigi 150g",25,N,1.66,15.1,13,63,NORMAL,MONITOR
2026-03-31,"Seremban 88 Speedmart","Dairy Products","Mentega 250g",31,Y,1.88,16.5,15,71,NORMAL,MONITOR
2023-06-30,"Klang 88 Speedmart","Frozen Food","Ayam Beku 1kg",68,N,2.67,25.5,23,101,NORMAL,MONITOR
2020-12-31,"Petaling Jaya 88 Speedmart","Baby Products","Sabun Bayi 250ml",299,N,1,299,7,38,EXCESS,FREEZE PURCHASING
2025-12-31,"Cheras 88 Speedmart","Household Cleaning","Detergen 2kg",300,Y,2,150,16,76,EXCESS,FREEZE PURCHASING
2023-07-31,"Melaka 88 Speedmart","Snacks and Confectionery","Kerepek 150g",30,N,2,15,16,76,NORMAL,MONITOR
2023-06-30,"Melaka 88 Speedmart","Snacks and Confectionery","Kerepek 150g",30,N,2,15,16,76,NORMAL,MONITOR
2025-05-31,"Klang 88 Speedmart","Frozen Food","Sayuran Beku 300g",51,N,1.71,29.8,14,65,NORMAL,MONITOR
2026-02-28,"Kota Kinabalu 88 Speedmart","Snacks and Confectionery","Biskut 200g",32,N,1.88,17.1,15,71,NORMAL,MONITOR
2025-08-31,"Kuching 88 Speedmart","Beverages","Milo 1kg",47,N,1.83,25.7,15,69,NORMAL,MONITOR
2025-08-31,"Melaka 88 Speedmart","Beverages","Minuman Tenaga 250ml",64,N,2.57,24.9,21,98,NORMAL,MONITOR
2025-12-31,"Seremban 88 Speedmart","Household Cleaning","Detergen 2kg",97,Y,2,48.5,16,76,EXCESS,FREEZE PURCHASING
2023-06-30,"Kota Kinabalu 88 Speedmart","Rice and Grains","Tepung Beras 500g",153,N,2.25,68,18,86,EXCESS,FREEZE PURCHASING
2023-05-31,"Kota Kinabalu 88 Speedmart","Rice and Grains","Tepung Beras 500g",153,N,2.25,68,18,86,EXCESS,FREEZE PURCHASING
2026-01-31,"Kota Kinabalu 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",16,N,1.59,10.1,13,60,NORMAL,MONITOR
2025-01-31,"Ampang 88 Speedmart","Frozen Food","Ayam Beku 1kg",59,N,2.08,28.3,17,79,NORMAL,MONITOR
2022-04-30,"Klang 88 Speedmart","Frozen Food","Sosej Beku 500g",13,N,1.77,7.3,15,67,NORMAL,MONITOR
2024-01-31,"Johor Bahru 88 Speedmart","Frozen Food","Sosej Beku 500g",17,N,2,8.5,17,76,NORMAL,MONITOR
2022-07-31,"Klang 88 Speedmart","Canned and Packaged Food","Tuna Chunk 185g",44,Y,2.14,20.5,17,81,NORMAL,MONITOR
2025-05-31,"Ipoh 88 Speedmart","Baby Products","Makanan Bayi 120g",41,Y,1.95,21,16,74,NORMAL,MONITOR
2025-04-30,"Ipoh 88 Speedmart","Baby Products","Makanan Bayi 120g",41,Y,1.95,21,16,74,NORMAL,MONITOR
2025-03-31,"Ipoh 88 Speedmart","Baby Products","Makanan Bayi 120g",41,Y,1.95,21,16,74,NORMAL,MONITOR
2021-11-30,"Shah Alam 88 Speedmart","Frozen Food","Daging Beku 500g",67,N,1.5,44.7,12,57,EXCESS,FREEZE PURCHASING
2025-05-31,"Kuching 88 Speedmart","Dairy Products","Mentega 250g",65,Y,1.83,35.6,15,69,NORMAL,MONITOR
2025-04-30,"Kuching 88 Speedmart","Dairy Products","Mentega 250g",65,Y,1.83,35.6,15,69,NORMAL,MONITOR
2023-07-31,"Johor Bahru 88 Speedmart","Frozen Food","Ikan Beku 500g",15,N,2.31,6.5,18,88,LOW,PLANNED REORDER
2023-06-30,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",39,N,1.33,29.3,10,51,NORMAL,MONITOR
2022-06-30,"Ipoh 88 Speedmart","Beverages","Kopi 3in1 10s",38,N,1.33,28.5,11,51,NORMAL,MONITOR
2022-08-31,"George Town 88 Speedmart","Imported Goods","Keju Parmesan 200g",10,N,2.1,4.8,17,80,LOW,PLANNED REORDER
2021-11-30,"Shah Alam 88 Speedmart","Premium Items","Foie Gras 100g",13,N,1.75,7.4,14,67,NORMAL,MONITOR
2024-11-30,"Melaka 88 Speedmart","Snacks and Confectionery","Mochi 120g",23,N,1.87,12.3,16,71,NORMAL,MONITOR
2023-10-31,"Melaka 88 Speedmart","Personal Care","Syampu 500ml",54,N,2.36,22.8,19,90,NORMAL,MONITOR
2022-03-31,"Petaling Jaya 88 Speedmart","Dairy Products","Keju Mozzarella 200g",48,Y,2.2,21.8,18,84,NORMAL,MONITOR
2021-09-30,"Cheras 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",31,N,2.04,15.2,16,78,NORMAL,MONITOR
2021-08-31,"Cheras 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",31,N,2.04,15.2,16,78,NORMAL,MONITOR
2021-07-31,"Cheras 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",31,N,2.04,15.2,16,78,NORMAL,MONITOR
2025-03-31,"Ipoh 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",63,N,1.94,32.4,16,74,NORMAL,MONITOR
2025-02-28,"Ipoh 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",65,N,1.94,33.4,16,74,NORMAL,MONITOR
2025-07-31,"Ipoh 88 Speedmart","Rice and Grains","Beras Basmathi 5kg",52,Y,2.21,23.5,18,84,NORMAL,MONITOR
2025-09-30,"Seremban 88 Speedmart","Dairy Products","Krim 200ml",30,Y,2.09,14.3,17,79,NORMAL,MONITOR
2026-01-31,"Johor Bahru 88 Speedmart","Imported Goods","Keju Parmesan 200g",36,N,1.36,26.4,11,52,NORMAL,MONITOR
2021-12-31,"Shah Alam 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",38,N,1.67,22.8,14,63,NORMAL,MONITOR
2023-09-30,"Kota Kinabalu 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",6,N,1.67,3.6,13,63,LOW,PLANNED REORDER
2023-02-28,"George Town 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",37,N,2.29,16.2,19,87,NORMAL,MONITOR
2023-09-30,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",43,N,1.5,28.7,12,57,NORMAL,MONITOR
2025-08-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",42,N,2.06,20.4,17,78,NORMAL,MONITOR
2025-07-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",43,N,2.06,20.8,17,78,NORMAL,MONITOR
2025-05-31,"Ampang 88 Speedmart","Personal Care","Syampu 500ml",227,N,2.33,97.3,19,89,EXCESS,FREEZE PURCHASING
2024-12-31,"Klang 88 Speedmart","Frozen Food","Sayuran Beku 300g",55,N,1.78,30.9,14,68,NORMAL,MONITOR
2024-07-31,"Ampang 88 Speedmart","Canned and Packaged Food","Ayam Masak 400g",189,N,1.9,99.5,15,72,EXCESS,FREEZE PURCHASING
2024-09-30,"George Town 88 Speedmart","Imported Goods","Keju Parmesan 200g",24,N,2.07,11.6,17,79,NORMAL,MONITOR
2024-08-31,"George Town 88 Speedmart","Imported Goods","Keju Parmesan 200g",25,N,2.07,12.1,17,79,NORMAL,MONITOR
2026-05-31,"Ampang 88 Speedmart","Dairy Products","Krim 200ml",27,Y,2.08,13,17,79,NORMAL,MONITOR
2026-04-30,"Ampang 88 Speedmart","Dairy Products","Krim 200ml",28,Y,2.08,13.5,17,79,NORMAL,MONITOR
2022-06-30,"Klang 88 Speedmart","Snacks and Confectionery","Gula-gula 150g",22,N,3,7.3,24,114,NORMAL,MONITOR
2025-08-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",33,N,1.29,25.7,10,49,NORMAL,MONITOR
2021-07-31,"Johor Bahru 88 Speedmart","Personal Care","Krim Pelindung 50g",44,N,1.81,24.3,15,69,NORMAL,MONITOR
2024-08-31,"George Town 88 Speedmart","Household Cleaning","Pewangi Pakaian 1L",60,N,1,60,7,38,EXCESS,FREEZE PURCHASING
2025-07-31,"Shah Alam 88 Speedmart","Frozen Food","Ayam Beku 1kg",66,N,1.22,54,9,46,EXCESS,FREEZE PURCHASING
2025-09-30,"Kota Kinabalu 88 Speedmart","Personal Care","Balm 30g",19,N,1.9,10,16,72,NORMAL,MONITOR
2023-02-28,"Klang 88 Speedmart","Frozen Food","Daging Beku 500g",18,N,2.33,7.7,17,89,NORMAL,MONITOR
2022-11-30,"Cheras 88 Speedmart","Snacks and Confectionery","Kerepek 150g",312,N,1.7,183.5,13,65,EXCESS,FREEZE PURCHASING
2021-09-30,"Petaling Jaya 88 Speedmart","Personal Care","Ubat Gigi 150g",191,N,2.57,74.3,21,98,EXCESS,FREEZE PURCHASING
2023-05-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",84,N,1.71,49,15,65,EXCESS,FREEZE PURCHASING
2024-10-31,"Klang 88 Speedmart","Personal Care","Balm 30g",30,N,1.58,18.9,13,60,NORMAL,MONITOR
2026-07-31,"Klang 88 Speedmart","Cooking Essentials","Madu 250g",190,N,1.67,114,13,63,EXCESS,FREEZE PURCHASING
2026-06-30,"Klang 88 Speedmart","Cooking Essentials","Madu 250g",190,N,1.67,114,13,63,EXCESS,FREEZE PURCHASING
2024-03-31,"Kuching 88 Speedmart","Personal Care","Sabun Mandi 100g",32,N,1.88,17.1,15,71,NORMAL,MONITOR
2023-03-31,"Ampang 88 Speedmart","Personal Care","Syampu 500ml",289,N,1.8,160.6,15,68,EXCESS,FREEZE PURCHASING
