OrderID,FullfillmentType,OrderDateTime,OrderStatus,SubtotalAmount,VoucherDiscountAmount,MyKasihSubsidyTotal,GrandTotal,BranchID,VoucherID
O38787,WALK_IN,2025-03-30 08:06:19,COMPLETED,27.55,0.00,0.00,27.55,B003,NULL
O38788,WALK_IN,2025-03-30 08:23:42,COMPLETED,16.10,0.00,0.00,16.10,B006,NULL
O38789,DELIVERY,2025-03-30 08:45:27,COMPLETED,37.86,0.00,16.52,26.24,B003,NULL
O38790,DELIVERY,2025-03-30 09:42:25,COMPLETED,118.16,0.00,37.67,87.39,B006,NULL
O38791,WALK_IN,2025-03-30 09:46:06,COMPLETED,35.38,0.00,0.00,35.38,B012,NULL
O38792,WALK_IN,2025-03-30 10:32:14,COMPLETED,13.65,0.00,0.00,13.65,B012,NULL
O38793,DELIVERY,2025-03-30 11:35:20,COMPLETED,11.21,0.00,0.00,16.11,B009,NULL
O38794,WALK_IN,2025-03-30 11:36:11,COMPLETED,26.64,0.00,3.82,22.82,B006,NULL
O38795,WALK_IN,2025-03-30 11:55:55,COMPLETED,32.59,0.00,0.00,32.59,B003,NULL
O38796,WALK_IN,2025-03-30 12:31:56,COMPLETED,96.16,0.00,0.00,96.16,B001,NULL
O38797,DELIVERY,2025-03-30 12:48:38,COMPLETED,16.69,0.00,0.00,21.59,B001,NULL
O38798,DELIVERY,2025-03-30 13:01:40,COMPLETED,56.09,0.00,0.00,60.99,B002,NULL
O38799,WALK_IN,2025-03-30 13:07:43,COMPLETED,27.30,0.00,27.30,0.00,B009,NULL
O38800,WALK_IN,2025-03-30 13:29:31,COMPLETED,8.20,0.00,0.00,8.20,B007,NULL
O38801,WALK_IN,2025-03-30 13:33:07,COMPLETED,18.79,0.00,0.00,18.79,B009,NULL
O38802,PICKUP,2025-03-30 13:42:27,COMPLETED,4.02,0.00,0.00,4.02,B012,NULL
O38803,WALK_IN,2025-03-30 14:06:55,COMPLETED,40.03,0.00,0.00,40.03,B001,NULL
O38804,DELIVERY,2025-03-30 14:25:02,COMPLETED,11.60,0.00,0.00,16.50,B010,NULL
O38805,WALK_IN,2025-03-30 14:32:36,COMPLETED,11.43,0.00,0.00,11.43,B007,NULL
O38806,DELIVERY,2025-03-30 15:31:25,COMPLETED,23.72,0.00,0.00,28.62,B001,NULL
O38807,WALK_IN,2025-03-30 16:59:09,COMPLETED,24.98,0.00,24.98,0.00,B004,NULL
O38808,PICKUP,2025-03-30 17:04:16,COMPLETED,23.38,0.00,0.00,23.38,B012,NULL
O38809,PICKUP,2025-03-30 17:05:05,COMPLETED,98.27,0.00,0.00,98.27,B006,NULL
O38810,PICKUP,2025-03-30 17:29:22,COMPLETED,168.62,0.00,0.00,168.62,B006,NULL
O38811,WALK_IN,2025-03-30 17:34:21,COMPLETED,18.25,0.00,0.00,18.25,B010,NULL
O38812,DELIVERY,2025-03-30 17:36:13,COMPLETED,22.62,0.00,0.00,27.52,B002,NULL
O38813,PICKUP,2025-03-30 17:43:56,COMPLETED,23.38,0.00,0.00,23.38,B008,NULL
O38814,WALK_IN,2025-03-30 17:50:36,COMPLETED,75.28,0.00,0.00,75.28,B012,NULL
O38815,WALK_IN,2025-03-30 17:58:43,COMPLETED,4.92,0.00,0.00,4.92,B001,NULL
O38816,WALK_IN,2025-03-30 18:30:39,COMPLETED,25.94,0.00,0.00,25.94,B009,NULL
O38817,WALK_IN,2025-03-30 19:00:53,COMPLETED,14.06,0.00,0.00,14.06,B005,NULL
O38818,WALK_IN,2025-03-30 19:09:21,COMPLETED,170.92,10.00,0.00,160.92,B002,V032
O38819,WALK_IN,2025-03-30 19:39:56,COMPLETED,19.70,0.00,0.00,19.70,B001,NULL
O38820,WALK_IN,2025-03-30 19:59:38,COMPLETED,7.49,0.00,0.00,7.49,B003,NULL
O38821,WALK_IN,2025-03-30 20:05:23,COMPLETED,71.98,0.00,67.96,4.02,B001,NULL
O38822,WALK_IN,2025-03-30 20:09:30,COMPLETED,24.92,0.00,0.00,24.92,B001,NULL
O38823,WALK_IN,2025-03-30 20:34:43,COMPLETED,20.60,0.00,0.00,20.60,B011,NULL
O38824,WALK_IN,2025-03-30 20:45:26,COMPLETED,50.98,0.00,10.76,40.22,B012,NULL
O38825,WALK_IN,2025-03-30 21:02:28,COMPLETED,12.60,0.00,4.00,8.60,B004,NULL
O38826,WALK_IN,2025-03-31 09:28:54,COMPLETED,25.36,0.00,0.00,25.36,B007,NULL
O38827,PICKUP,2025-03-31 09:47:41,COMPLETED,13.58,0.00,0.00,13.58,B006,NULL
O38828,PICKUP,2025-03-31 09:51:22,COMPLETED,190.37,10.00,0.00,180.37,B007,V032
O38829,DELIVERY,2025-03-31 10:44:51,COMPLETED,64.24,0.00,0.00,71.14,B003,NULL
O38830,WALK_IN,2025-03-31 12:10:14,COMPLETED,9.94,0.00,0.00,9.94,B008,NULL
O38831,WALK_IN,2025-03-31 13:17:30,COMPLETED,15.98,0.00,0.00,15.98,B011,NULL
O38832,WALK_IN,2025-03-31 13:23:35,COMPLETED,5.47,0.00,5.47,0.00,B011,NULL
O38833,WALK_IN,2025-03-31 13:48:08,COMPLETED,18.56,0.00,0.00,18.56,B012,NULL
O38834,PICKUP,2025-03-31 14:12:01,COMPLETED,62.42,0.00,0.00,62.42,B008,NULL
O38835,DELIVERY,2025-03-31 15:11:24,COMPLETED,38.57,0.00,0.00,43.47,B002,NULL
O38836,WALK_IN,2025-03-31 15:13:40,COMPLETED,23.71,0.00,0.00,23.71,B003,NULL
O38837,WALK_IN,2025-03-31 16:38:50,COMPLETED,10.02,0.00,0.00,10.02,B006,NULL
O38838,PICKUP,2025-03-31 17:20:09,COMPLETED,13.46,0.00,0.00,13.46,B010,NULL
O38839,PICKUP,2025-03-31 17:50:07,COMPLETED,13.98,0.00,0.00,13.98,B004,NULL
O38840,WALK_IN,2025-03-31 18:45:15,COMPLETED,107.33,0.00,0.00,107.33,B004,NULL
O38841,WALK_IN,2025-03-31 18:58:20,COMPLETED,4.35,0.00,0.00,4.35,B003,NULL
O38842,PICKUP,2025-03-31 19:21:17,COMPLETED,28.57,0.00,0.00,28.57,B004,NULL
O38843,PICKUP,2025-03-31 19:40:50,COMPLETED,18.54,0.00,0.00,18.54,B009,NULL
O38844,WALK_IN,2025-03-31 20:14:44,COMPLETED,12.86,0.00,0.00,12.86,B002,NULL
O38845,DELIVERY,2025-03-31 21:48:40,COMPLETED,60.70,0.00,0.00,67.60,B003,NULL
O38846,WALK_IN,2025-04-01 09:09:04,COMPLETED,22.23,0.00,12.75,9.48,B005,NULL
O38847,PICKUP,2025-04-01 10:34:10,COMPLETED,27.86,0.00,0.00,27.86,B011,NULL
O38848,WALK_IN,2025-04-01 10:40:47,COMPLETED,31.14,0.00,0.00,31.14,B012,NULL
O38849,DELIVERY,2025-04-01 11:07:19,COMPLETED,38.68,0.00,0.00,43.58,B005,NULL
O38850,WALK_IN,2025-04-01 11:08:45,COMPLETED,7.45,0.00,0.00,7.45,B012,NULL
O38851,WALK_IN,2025-04-01 12:16:51,COMPLETED,168.71,0.00,0.00,168.71,B010,NULL
O38852,WALK_IN,2025-04-01 12:32:57,COMPLETED,32.14,0.00,0.00,32.14,B002,NULL
O38853,PICKUP,2025-04-01 13:17:33,COMPLETED,8.00,0.00,0.00,8.00,B003,NULL
O38854,WALK_IN,2025-04-01 13:29:09,COMPLETED,7.35,0.00,0.00,7.35,B001,NULL
O38855,PICKUP,2025-04-01 13:34:58,COMPLETED,10.10,0.00,0.00,10.10,B011,NULL
O38856,DELIVERY,2025-04-01 13:57:28,COMPLETED,33.49,0.00,0.00,38.39,B001,NULL
O38857,PICKUP,2025-04-01 16:31:41,COMPLETED,19.08,0.00,0.00,19.08,B007,NULL
O38858,WALK_IN,2025-04-01 17:25:00,COMPLETED,8.62,0.00,0.00,8.62,B007,NULL
O38859,PICKUP,2025-04-01 17:26:59,COMPLETED,45.54,0.00,0.00,45.54,B009,NULL
O38860,WALK_IN,2025-04-01 17:27:01,COMPLETED,62.67,0.00,0.00,62.67,B006,NULL
O38861,WALK_IN,2025-04-01 17:56:25,COMPLETED,25.83,0.00,0.00,25.83,B012,NULL
O38862,WALK_IN,2025-04-01 19:28:19,COMPLETED,22.43,0.00,0.00,22.43,B012,NULL
O38863,WALK_IN,2025-04-01 19:30:50,COMPLETED,11.99,0.00,0.00,11.99,B007,NULL
O38864,WALK_IN,2025-04-01 19:32:28,COMPLETED,67.25,0.00,0.00,67.25,B011,NULL
O38865,WALK_IN,2025-04-01 20:15:23,COMPLETED,24.75,0.00,0.00,24.75,B012,NULL
O38866,PICKUP,2025-04-01 20:16:34,COMPLETED,17.62,0.00,0.00,17.62,B012,NULL
O38867,WALK_IN,2025-04-01 21:05:07,COMPLETED,14.80,0.00,0.00,14.80,B010,NULL
O38868,WALK_IN,2025-04-01 21:43:43,COMPLETED,7.05,0.00,0.00,7.05,B005,NULL
O38869,WALK_IN,2025-04-02 08:49:17,COMPLETED,7.66,0.00,0.00,7.66,B008,NULL
O38870,WALK_IN,2025-04-02 09:18:14,COMPLETED,34.78,0.00,0.00,34.78,B001,NULL
O38871,PICKUP,2025-04-02 09:24:57,COMPLETED,33.96,0.00,0.00,33.96,B002,NULL
O38872,DELIVERY,2025-04-02 09:44:44,COMPLETED,259.03,0.00,34.09,233.84,B005,NULL
O38873,WALK_IN,2025-04-02 12:26:17,COMPLETED,41.07,0.00,0.00,41.07,B009,NULL
O38874,DELIVERY,2025-04-02 15:09:51,COMPLETED,91.85,10.00,0.00,88.75,B011,V032
O38875,WALK_IN,2025-04-02 15:13:25,COMPLETED,15.77,0.00,0.00,15.77,B003,NULL
O38876,DELIVERY,2025-04-02 16:38:00,COMPLETED,51.81,0.00,0.00,56.71,B006,NULL
O38877,PICKUP,2025-04-02 17:22:13,COMPLETED,49.37,0.00,0.00,49.37,B010,NULL
O38878,WALK_IN,2025-04-02 18:22:43,COMPLETED,24.66,0.00,0.00,24.66,B008,NULL
O38879,PICKUP,2025-04-02 18:32:37,COMPLETED,25.29,0.00,4.02,21.27,B004,NULL
O38880,WALK_IN,2025-04-02 18:36:18,COMPLETED,16.66,0.00,0.00,16.66,B012,NULL
O38881,PICKUP,2025-04-02 18:46:04,COMPLETED,10.76,0.00,0.00,10.76,B002,NULL
O38882,WALK_IN,2025-04-02 18:59:24,COMPLETED,16.88,0.00,0.00,16.88,B006,NULL
O38883,DELIVERY,2025-04-02 19:08:57,COMPLETED,28.33,0.00,0.00,33.23,B005,NULL
O38884,WALK_IN,2025-04-02 19:39:05,COMPLETED,12.41,0.00,4.10,8.31,B003,NULL
O38885,WALK_IN,2025-04-02 19:48:05,COMPLETED,10.65,0.00,0.00,10.65,B011,NULL
O38886,WALK_IN,2025-04-03 11:12:21,COMPLETED,15.95,0.00,0.00,15.95,B010,NULL
O38887,WALK_IN,2025-04-03 12:24:11,COMPLETED,21.18,0.00,0.00,21.18,B003,NULL
O38888,PICKUP,2025-04-03 12:38:44,COMPLETED,16.18,0.00,0.00,16.18,B009,NULL
O38889,PICKUP,2025-04-03 13:01:54,COMPLETED,10.82,0.00,0.00,10.82,B011,NULL
O38890,PICKUP,2025-04-03 13:03:37,COMPLETED,146.58,0.00,100.00,46.58,B009,NULL
O38891,PICKUP,2025-04-03 13:09:12,COMPLETED,16.57,0.00,12.11,4.46,B003,NULL
O38892,WALK_IN,2025-04-03 13:25:09,COMPLETED,68.37,0.00,16.50,51.87,B009,NULL
O38893,PICKUP,2025-04-03 13:35:14,COMPLETED,8.00,0.00,0.00,8.00,B001,NULL
O38894,WALK_IN,2025-04-03 16:54:41,COMPLETED,84.57,0.00,0.00,84.57,B009,NULL
O38895,WALK_IN,2025-04-03 17:04:43,COMPLETED,21.39,0.00,0.00,21.39,B006,NULL
O38896,WALK_IN,2025-04-03 17:07:15,COMPLETED,50.95,0.00,12.43,38.52,B012,NULL
O38897,WALK_IN,2025-04-03 17:11:18,COMPLETED,32.07,0.00,0.00,32.07,B008,NULL
O38898,PICKUP,2025-04-03 17:18:14,COMPLETED,6.14,0.00,0.00,6.14,B002,NULL
O38899,PICKUP,2025-04-03 18:09:25,COMPLETED,35.07,0.00,0.00,35.07,B004,NULL
O38900,WALK_IN,2025-04-03 18:45:24,COMPLETED,57.77,0.00,0.00,57.77,B002,NULL
O38901,WALK_IN,2025-04-03 18:58:21,COMPLETED,4.18,0.00,0.00,4.18,B003,NULL
O38902,WALK_IN,2025-04-03 19:09:27,COMPLETED,12.15,0.00,0.00,12.15,B012,NULL
O38903,PICKUP,2025-04-03 19:10:27,COMPLETED,2.98,0.00,0.00,2.98,B003,NULL
O38904,WALK_IN,2025-04-03 19:12:54,COMPLETED,52.27,0.00,0.00,52.27,B010,NULL
O38905,PICKUP,2025-04-03 19:22:04,COMPLETED,18.36,0.00,0.00,18.36,B011,NULL
O38906,WALK_IN,2025-04-03 20:00:19,COMPLETED,5.86,0.00,0.00,5.86,B004,NULL
O38907,WALK_IN,2025-04-03 20:16:52,COMPLETED,9.87,0.00,0.00,9.87,B009,NULL
O38908,DELIVERY,2025-04-04 09:01:26,COMPLETED,29.18,0.00,0.00,34.08,B005,NULL
O38909,WALK_IN,2025-04-04 09:12:07,COMPLETED,34.73,0.00,0.00,34.73,B003,NULL
O38910,PICKUP,2025-04-04 10:07:33,COMPLETED,16.76,0.00,0.00,16.76,B012,NULL
O38911,DELIVERY,2025-04-04 10:42:18,COMPLETED,27.50,0.00,0.00,32.40,B009,NULL
O38912,DELIVERY,2025-04-04 10:44:53,COMPLETED,4.44,0.00,0.00,9.34,B008,NULL
O38913,PICKUP,2025-04-04 11:36:20,COMPLETED,8.09,0.00,0.00,8.09,B012,NULL
O38914,WALK_IN,2025-04-04 12:08:36,COMPLETED,11.97,0.00,0.00,11.97,B001,NULL
O38915,WALK_IN,2025-04-04 12:14:36,COMPLETED,21.50,0.00,0.00,21.50,B004,NULL
O38916,DELIVERY,2025-04-04 12:27:47,COMPLETED,2.34,0.00,0.00,7.24,B009,NULL
O38917,WALK_IN,2025-04-04 12:37:25,COMPLETED,45.78,0.00,0.00,45.78,B006,NULL
O38918,WALK_IN,2025-04-04 12:48:19,COMPLETED,11.74,0.00,0.00,11.74,B003,NULL
O38919,WALK_IN,2025-04-04 13:29:16,COMPLETED,12.71,0.00,0.00,12.71,B004,NULL
O38920,WALK_IN,2025-04-04 13:58:27,COMPLETED,33.03,0.00,0.00,33.03,B007,NULL
O38921,PICKUP,2025-04-04 14:09:57,COMPLETED,12.28,0.00,0.00,12.28,B007,NULL
O38922,WALK_IN,2025-04-04 15:55:36,COMPLETED,61.09,0.00,0.00,61.09,B003,NULL
O38923,WALK_IN,2025-04-04 17:07:15,COMPLETED,6.66,0.00,0.00,6.66,B012,NULL
O38924,WALK_IN,2025-04-04 17:29:55,COMPLETED,22.15,0.00,0.00,22.15,B007,NULL
O38925,PICKUP,2025-04-04 17:50:13,COMPLETED,27.70,0.00,0.00,27.70,B007,NULL
O38926,PICKUP,2025-04-04 17:57:21,COMPLETED,99.28,10.00,0.00,89.28,B005,V032
O38927,WALK_IN,2025-04-04 18:34:36,COMPLETED,9.90,0.00,0.00,9.90,B008,NULL
O38928,DELIVERY,2025-04-04 19:46:57,COMPLETED,25.14,0.00,0.00,30.04,B010,NULL
O38929,WALK_IN,2025-04-05 09:23:42,COMPLETED,47.60,0.00,0.00,47.60,B004,NULL
O38930,WALK_IN,2025-04-05 10:24:41,COMPLETED,22.52,0.00,0.00,22.52,B009,NULL
O38931,WALK_IN,2025-04-05 10:34:44,COMPLETED,16.30,0.00,0.00,16.30,B004,NULL
O38932,PICKUP,2025-04-05 12:26:39,COMPLETED,12.76,0.00,0.00,12.76,B005,NULL
O38933,WALK_IN,2025-04-05 13:20:00,COMPLETED,35.38,0.00,0.00,35.38,B008,NULL
O38934,PICKUP,2025-04-05 14:31:05,COMPLETED,61.25,0.00,0.00,61.25,B002,NULL
O38935,WALK_IN,2025-04-05 15:39:43,COMPLETED,17.09,0.00,0.00,17.09,B009,NULL
O38936,PICKUP,2025-04-05 15:45:12,COMPLETED,9.76,0.00,0.00,9.76,B011,NULL
O38937,WALK_IN,2025-04-05 17:27:52,COMPLETED,55.12,0.00,0.00,55.12,B006,NULL
O38938,WALK_IN,2025-04-05 18:24:32,COMPLETED,54.53,0.00,0.00,54.53,B002,NULL
O38939,DELIVERY,2025-04-05 18:32:50,COMPLETED,37.88,0.00,0.00,42.78,B003,NULL
O38940,WALK_IN,2025-04-05 19:07:59,COMPLETED,41.03,0.00,0.00,41.03,B007,NULL
O38941,WALK_IN,2025-04-05 19:20:52,COMPLETED,91.44,0.00,0.00,91.44,B012,NULL
O38942,WALK_IN,2025-04-05 19:22:45,COMPLETED,16.75,0.00,0.00,16.75,B006,NULL
O38943,WALK_IN,2025-04-05 21:05:34,COMPLETED,26.59,0.00,0.00,26.59,B002,NULL
O38944,WALK_IN,2025-04-05 21:46:56,COMPLETED,43.75,0.00,0.00,43.75,B001,NULL
O38945,WALK_IN,2025-04-06 09:58:41,COMPLETED,57.19,0.00,0.00,57.19,B007,NULL
O38946,WALK_IN,2025-04-06 10:02:51,COMPLETED,11.82,0.00,0.00,11.82,B006,NULL
O38947,WALK_IN,2025-04-06 10:50:04,COMPLETED,16.10,0.00,0.00,16.10,B009,NULL
O38948,DELIVERY,2025-04-06 11:06:43,COMPLETED,115.75,0.00,0.00,122.65,B007,NULL
O38949,WALK_IN,2025-04-06 11:13:36,COMPLETED,43.99,0.00,0.00,43.99,B010,NULL
O38950,DELIVERY,2025-04-06 11:24:08,COMPLETED,26.80,0.00,0.00,31.70,B007,NULL
O38951,PICKUP,2025-04-06 11:35:09,COMPLETED,34.23,0.00,0.00,34.23,B012,NULL
O38952,WALK_IN,2025-04-06 12:03:43,COMPLETED,59.16,0.00,3.82,55.34,B009,NULL
O38953,WALK_IN,2025-04-06 12:28:10,COMPLETED,41.36,0.00,0.00,41.36,B011,NULL
O38954,WALK_IN,2025-04-06 13:11:28,COMPLETED,137.65,10.00,0.00,127.65,B001,V032
O38955,WALK_IN,2025-04-06 14:03:37,COMPLETED,27.82,0.00,0.00,27.82,B004,NULL
O38956,WALK_IN,2025-04-06 15:12:28,COMPLETED,6.12,0.00,0.00,6.12,B003,NULL
O38957,PICKUP,2025-04-06 16:23:52,COMPLETED,102.31,0.00,67.31,35.00,B009,NULL
O38958,WALK_IN,2025-04-06 16:46:13,COMPLETED,64.85,0.00,0.00,64.85,B004,NULL
O38959,WALK_IN,2025-04-06 16:54:10,COMPLETED,127.22,0.00,0.00,127.22,B006,NULL
O38960,WALK_IN,2025-04-06 17:37:18,COMPLETED,2.51,0.00,0.00,2.51,B006,NULL
O38961,PICKUP,2025-04-06 19:08:27,COMPLETED,25.21,0.00,0.00,25.21,B002,NULL
O38962,WALK_IN,2025-04-06 19:14:07,COMPLETED,13.89,0.00,5.81,8.08,B001,NULL
O38963,WALK_IN,2025-04-06 19:25:51,COMPLETED,10.82,0.00,8.17,2.65,B009,NULL
O38964,WALK_IN,2025-04-06 19:41:13,COMPLETED,25.05,0.00,0.00,25.05,B010,NULL
O38965,DELIVERY,2025-04-06 20:12:24,COMPLETED,14.83,0.00,0.00,19.73,B012,NULL
O38966,WALK_IN,2025-04-06 20:40:14,COMPLETED,43.24,0.00,0.00,43.24,B002,NULL
O38967,PICKUP,2025-04-07 08:07:21,COMPLETED,2.05,0.00,0.00,2.05,B010,NULL
O38968,PICKUP,2025-04-07 10:36:50,COMPLETED,21.48,0.00,0.00,21.48,B011,NULL
O38969,WALK_IN,2025-04-07 11:03:21,COMPLETED,43.16,0.00,0.00,43.16,B010,NULL
O38970,PICKUP,2025-04-07 11:26:00,COMPLETED,80.93,0.00,0.00,80.93,B007,NULL
O38971,WALK_IN,2025-04-07 11:34:11,COMPLETED,27.29,0.00,0.00,27.29,B001,NULL
O38972,WALK_IN,2025-04-07 12:11:53,COMPLETED,15.32,0.00,0.00,15.32,B001,NULL
O38973,WALK_IN,2025-04-07 12:14:36,COMPLETED,51.47,0.00,0.00,51.47,B002,NULL
O38974,WALK_IN,2025-04-07 12:20:51,COMPLETED,9.31,0.00,0.00,9.31,B004,NULL
O38975,DELIVERY,2025-04-07 13:11:49,COMPLETED,44.81,0.00,0.00,49.71,B009,NULL
O38976,WALK_IN,2025-04-07 14:35:24,COMPLETED,13.60,0.00,0.00,13.60,B002,NULL
O38977,WALK_IN,2025-04-07 14:40:47,COMPLETED,17.16,0.00,0.00,17.16,B002,NULL
O38978,WALK_IN,2025-04-07 14:50:39,COMPLETED,12.13,0.00,0.00,12.13,B007,NULL
O38979,WALK_IN,2025-04-07 15:11:41,COMPLETED,12.03,0.00,0.00,12.03,B008,NULL
O38980,PICKUP,2025-04-07 15:18:09,COMPLETED,14.98,0.00,0.00,14.98,B008,NULL
O38981,WALK_IN,2025-04-07 16:01:42,COMPLETED,53.56,0.00,9.16,44.40,B012,NULL
O38982,PICKUP,2025-04-07 16:49:15,COMPLETED,38.31,0.00,0.00,38.31,B006,NULL
O38983,WALK_IN,2025-04-07 17:01:01,COMPLETED,38.55,0.00,0.00,38.55,B011,NULL
O38984,DELIVERY,2025-04-07 17:12:16,COMPLETED,8.18,0.00,0.00,13.08,B003,NULL
O38985,WALK_IN,2025-04-07 18:56:21,COMPLETED,40.38,0.00,18.76,21.62,B005,NULL
O38986,WALK_IN,2025-04-07 19:07:36,COMPLETED,59.64,0.00,5.38,54.26,B005,NULL
O38987,DELIVERY,2025-04-07 19:18:05,COMPLETED,52.27,0.00,0.00,57.17,B001,NULL
O38988,WALK_IN,2025-04-07 19:54:38,COMPLETED,77.84,0.00,0.00,77.84,B007,NULL
O38989,WALK_IN,2025-04-07 20:24:38,COMPLETED,58.80,0.00,0.00,58.80,B003,NULL
O38990,PICKUP,2025-04-07 20:40:06,COMPLETED,16.25,0.00,0.00,16.25,B011,NULL
O38991,WALK_IN,2025-04-08 11:05:16,COMPLETED,15.18,0.00,0.00,15.18,B003,NULL
O38992,WALK_IN,2025-04-08 11:23:43,COMPLETED,126.42,10.00,0.00,116.42,B006,V032
O38993,DELIVERY,2025-04-08 12:00:02,COMPLETED,54.85,0.00,0.00,59.75,B004,NULL
O38994,WALK_IN,2025-04-08 12:21:21,COMPLETED,41.93,0.00,0.00,41.93,B010,NULL
O38995,PICKUP,2025-04-08 12:26:34,COMPLETED,60.42,0.00,0.00,60.42,B007,NULL
O38996,PICKUP,2025-04-08 12:40:14,COMPLETED,31.79,0.00,0.00,31.79,B002,NULL
O38997,WALK_IN,2025-04-08 12:47:33,COMPLETED,110.58,0.00,0.00,110.58,B011,NULL
O38998,WALK_IN,2025-04-08 13:06:54,COMPLETED,15.97,0.00,0.00,15.97,B002,NULL
O38999,WALK_IN,2025-04-08 13:17:21,COMPLETED,62.92,0.00,0.00,62.92,B006,NULL
O39000,DELIVERY,2025-04-08 13:42:12,COMPLETED,52.22,0.00,0.00,57.12,B008,NULL
O39001,WALK_IN,2025-04-08 14:03:00,COMPLETED,39.16,0.00,0.00,39.16,B011,NULL
O39002,PICKUP,2025-04-08 15:27:36,COMPLETED,30.92,0.00,0.00,30.92,B007,NULL
O39003,WALK_IN,2025-04-08 15:38:44,COMPLETED,11.36,0.00,0.00,11.36,B007,NULL
O39004,WALK_IN,2025-04-08 17:04:56,COMPLETED,13.47,0.00,0.00,13.47,B006,NULL
O39005,WALK_IN,2025-04-08 17:39:54,COMPLETED,10.46,0.00,0.00,10.46,B002,NULL
O39006,PICKUP,2025-04-08 17:40:43,COMPLETED,16.12,0.00,0.00,16.12,B012,NULL
O39007,DELIVERY,2025-04-08 18:12:42,COMPLETED,56.10,0.00,0.00,61.00,B011,NULL
O39008,WALK_IN,2025-04-08 18:34:25,COMPLETED,34.40,0.00,14.62,19.78,B007,NULL
O39009,WALK_IN,2025-04-08 18:45:46,COMPLETED,16.01,0.00,0.00,16.01,B008,NULL
O39010,WALK_IN,2025-04-08 18:58:27,COMPLETED,5.02,0.00,0.00,5.02,B004,NULL
O39011,WALK_IN,2025-04-08 19:11:45,COMPLETED,18.54,0.00,0.00,18.54,B007,NULL
O39012,WALK_IN,2025-04-08 19:22:52,COMPLETED,6.16,0.00,0.00,6.16,B006,NULL
O39013,PICKUP,2025-04-08 20:12:17,COMPLETED,5.51,0.00,0.00,5.51,B009,NULL
O39014,DELIVERY,2025-04-08 20:27:42,COMPLETED,7.97,0.00,0.00,12.87,B012,NULL
O39015,WALK_IN,2025-04-08 20:54:17,COMPLETED,73.46,0.00,0.00,73.46,B004,NULL
O39016,DELIVERY,2025-04-08 20:57:55,COMPLETED,22.90,0.00,0.00,27.80,B009,NULL
O39017,WALK_IN,2025-04-09 09:17:57,COMPLETED,19.28,0.00,0.00,19.28,B007,NULL
O39018,WALK_IN,2025-04-09 09:36:55,COMPLETED,11.35,0.00,0.00,11.35,B005,NULL
O39019,PICKUP,2025-04-09 10:36:01,COMPLETED,20.92,0.00,6.06,14.86,B006,NULL
O39020,WALK_IN,2025-04-09 10:38:03,COMPLETED,18.36,0.00,0.00,18.36,B005,NULL
O39021,WALK_IN,2025-04-09 11:12:37,COMPLETED,31.76,0.00,0.00,31.76,B007,NULL
O39022,WALK_IN,2025-04-09 11:53:47,COMPLETED,59.65,0.00,0.00,59.65,B005,NULL
O39023,PICKUP,2025-04-09 11:53:59,COMPLETED,6.85,0.00,0.00,6.85,B012,NULL
O39024,WALK_IN,2025-04-09 12:45:24,COMPLETED,29.59,0.00,0.00,29.59,B012,NULL
O39025,PICKUP,2025-04-09 12:58:29,COMPLETED,79.91,0.00,0.00,79.91,B010,NULL
O39026,WALK_IN,2025-04-09 13:53:23,COMPLETED,75.18,0.00,0.00,75.18,B003,NULL
O39027,WALK_IN,2025-04-09 16:16:07,COMPLETED,38.80,0.00,0.00,38.80,B004,NULL
O39028,WALK_IN,2025-04-09 16:27:07,COMPLETED,11.82,0.00,0.00,11.82,B010,NULL
O39029,PICKUP,2025-04-09 16:40:58,COMPLETED,68.68,0.00,0.00,68.68,B002,NULL
O39030,WALK_IN,2025-04-09 16:45:27,COMPLETED,55.20,0.00,0.00,55.20,B004,NULL
O39031,PICKUP,2025-04-09 16:59:23,COMPLETED,14.67,0.00,0.00,14.67,B002,NULL
O39032,DELIVERY,2025-04-09 17:11:55,COMPLETED,10.66,0.00,0.00,15.56,B009,NULL
O39033,WALK_IN,2025-04-09 19:33:47,COMPLETED,27.24,0.00,0.00,27.24,B001,NULL
O39034,DELIVERY,2025-04-09 19:37:29,COMPLETED,16.89,0.00,0.00,21.79,B004,NULL
O39035,PICKUP,2025-04-09 19:52:11,COMPLETED,43.38,0.00,0.00,43.38,B006,NULL
O39036,WALK_IN,2025-04-09 20:46:49,COMPLETED,17.21,0.00,0.00,17.21,B011,NULL
O39037,WALK_IN,2025-04-09 21:31:32,COMPLETED,18.76,0.00,0.00,18.76,B011,NULL
O39038,WALK_IN,2025-04-09 21:58:41,COMPLETED,6.06,0.00,0.00,6.06,B010,NULL
O39039,PICKUP,2025-04-09 21:59:08,COMPLETED,12.46,0.00,0.00,12.46,B006,NULL
O39040,WALK_IN,2025-04-10 10:03:11,COMPLETED,14.99,0.00,4.16,10.83,B009,NULL
O39041,WALK_IN,2025-04-10 10:11:07,COMPLETED,45.54,0.00,0.00,45.54,B010,NULL
O39042,WALK_IN,2025-04-10 10:48:25,COMPLETED,27.51,0.00,0.00,27.51,B004,NULL
O39043,WALK_IN,2025-04-10 10:48:50,COMPLETED,51.49,0.00,0.00,51.49,B002,NULL
O39044,PICKUP,2025-04-10 12:03:19,COMPLETED,20.05,0.00,0.00,20.05,B008,NULL
O39045,WALK_IN,2025-04-10 12:30:04,COMPLETED,213.04,0.00,0.00,213.04,B009,NULL
