OrderID,ItemID,Quantity,UnitPrice,MyKasihSubsidyAmount,LineTotal
O38586,I0017,1,2.23,0.00,2.23
O38586,I0050,1,3.57,0.00,3.57
O38587,I0064,4,3.40,0.00,13.60
O38587,I0073,1,1.73,0.00,1.73
O38587,I0074,1,1.44,0.00,1.44
O38588,I0010,4,2.34,0.00,9.36
O38588,I0020,3,2.19,0.00,6.57
O38588,I0038,1,1.66,0.00,1.66
O38588,I0078,1,1.55,0.00,1.55
O38588,I0096,2,3.51,0.00,7.02
O38589,I0017,1,2.20,0.00,2.20
O38589,I0034,4,4.96,0.00,19.84
O38589,I0089,2,6.30,0.00,12.60
O38590,I0096,2,3.49,0.00,6.98
O38591,I0008,2,12.56,0.00,25.12
O38591,I0012,2,2.01,0.00,4.02
O38591,I0016,2,2.83,0.00,5.66
O38591,I0021,1,1.93,0.00,1.93
O38592,I0034,1,4.93,0.00,4.93
O38592,I0035,2,1.47,0.00,2.94
O38593,I0008,1,12.56,0.00,12.56
O38593,I0102,2,5.00,0.00,10.00
O38593,I0112,2,11.94,0.00,23.88
O38594,I0074,4,1.46,0.00,5.84
O38594,I0095,2,5.65,0.00,11.30
O38594,I0104,2,5.37,0.00,10.74
O38594,I0110,2,7.92,0.00,15.84
O38594,I0115,3,52.55,0.00,157.65
O38595,I0064,3,3.38,0.00,10.14
O38595,I0067,1,4.14,0.00,4.14
O38596,I0039,1,1.65,0.00,1.65
O38596,I0081,3,5.82,0.00,17.46
O38596,I0111,1,9.63,0.00,9.63
O38597,I0011,2,3.20,0.00,6.40
O38597,I0077,4,1.63,0.00,6.52
O38597,I0101,4,4.86,0.00,19.44
O38598,I0042,1,1.63,0.00,1.63
O38598,I0091,2,3.46,0.00,6.92
O38599,I0067,1,4.13,0.00,4.13
O38599,I0079,1,4.36,0.00,4.36
O38599,I0084,2,2.95,0.00,5.90
O38599,I0101,2,4.92,0.00,9.84
O38600,I0031,3,5.00,0.00,15.00
O38600,I0054,2,6.73,0.00,13.46
O38600,I0086,2,2.86,0.00,5.72
O38601,I0045,3,3.82,0.00,11.46
O38601,I0118,2,15.44,0.00,30.88
O38602,I0011,4,3.22,0.00,12.88
O38602,I0091,3,3.43,0.00,10.29
O38603,I0037,4,1.44,0.00,5.76
O38603,I0054,1,6.64,0.00,6.64
O38603,I0086,1,2.91,0.00,2.91
O38603,I0105,1,8.13,0.00,8.13
O38604,I0007,1,2.06,0.00,2.06
O38604,I0058,2,1.91,0.00,3.82
O38605,I0018,1,2.14,0.00,2.14
O38605,I0053,1,7.54,0.00,7.54
O38606,I0026,2,2.72,5.44,0.00
O38606,I0037,2,1.46,0.00,2.92
O38606,I0097,1,12.13,0.00,12.13
O38606,I0102,1,5.03,0.00,5.03
O38606,I0119,1,20.03,0.00,20.03
O38607,I0009,1,2.04,0.00,2.04
O38607,I0016,4,2.82,0.00,11.28
O38607,I0021,1,1.95,0.00,1.95
O38607,I0051,2,2.02,0.00,4.04
O38607,I0053,2,7.60,0.00,15.20
O38607,I0110,1,8.01,0.00,8.01
O38608,I0073,1,1.76,0.00,1.76
O38608,I0099,1,31.18,0.00,31.18
O38609,I0018,3,2.10,0.00,6.30
O38609,I0027,1,5.39,0.00,5.39
O38609,I0032,5,4.69,0.00,23.45
O38609,I0064,1,3.41,0.00,3.41
O38609,I0065,2,5.46,0.00,10.92
O38609,I0119,1,19.78,0.00,19.78
O38610,I0005,1,4.09,0.00,4.09
O38610,I0035,2,1.47,0.00,2.94
O38610,I0074,2,1.47,0.00,2.94
O38611,I0004,2,2.12,0.00,4.24
O38611,I0012,1,2.06,0.00,2.06
O38611,I0029,1,3.83,0.00,3.83
O38611,I0061,2,2.03,0.00,4.06
O38611,I0108,1,8.49,0.00,8.49
O38612,I0006,2,4.41,0.00,8.82
O38613,I0104,1,5.29,0.00,5.29
O38614,I0021,4,1.93,0.00,7.72
O38614,I0077,2,1.65,0.00,3.30
O38614,I0091,1,3.52,0.00,3.52
O38614,I0102,3,4.97,0.00,14.91
O38614,I0104,1,5.29,0.00,5.29
O38615,I0012,2,2.05,0.00,4.10
O38615,I0022,1,2.04,0.00,2.04
O38615,I0064,1,3.35,0.00,3.35
O38616,I0007,1,2.03,0.00,2.03
O38616,I0025,3,4.31,0.00,12.93
O38616,I0064,1,3.39,0.00,3.39
O38616,I0083,1,3.03,0.00,3.03
O38617,I0021,1,1.94,0.00,1.94
O38617,I0022,1,2.05,0.00,2.05
O38617,I0098,1,31.45,0.00,31.45
O38617,I0101,1,4.88,0.00,4.88
O38618,I0043,1,1.66,0.00,1.66
O38618,I0044,3,1.45,0.00,4.35
O38618,I0057,2,2.03,0.00,4.06
O38618,I0082,1,3.01,0.00,3.01
O38619,I0021,1,1.91,1.91,0.00
O38619,I0097,3,12.08,0.00,36.24
O38620,I0039,2,1.66,0.00,3.32
O38620,I0084,2,3.00,0.00,6.00
O38621,I0063,1,8.48,0.00,8.48
O38622,I0024,2,2.01,0.00,4.02
O38622,I0027,1,5.45,0.00,5.45
O38623,I0037,1,1.43,0.00,1.43
O38623,I0038,1,1.66,0.00,1.66
O38623,I0103,4,5.00,0.00,20.00
O38623,I0105,1,8.10,0.00,8.10
O38624,I0025,1,4.37,0.00,4.37
O38624,I0042,3,1.67,0.00,5.01
O38624,I0067,1,4.12,0.00,4.12
O38624,I0076,1,1.43,0.00,1.43
O38624,I0108,3,8.40,0.00,25.20
O38625,I0009,2,2.05,0.00,4.10
O38625,I0049,1,2.21,0.00,2.21
O38625,I0072,3,1.52,0.00,4.56
O38625,I0075,3,1.53,0.00,4.59
O38626,I0020,2,2.25,0.00,4.50
O38626,I0091,2,3.44,0.00,6.88
O38627,I0061,2,2.04,0.00,4.08
O38628,I0039,4,1.64,0.00,6.56
O38628,I0094,5,1.96,0.00,9.80
O38628,I0097,3,12.15,0.00,36.45
O38628,I0105,1,8.13,0.00,8.13
O38628,I0117,3,48.70,0.00,146.10
O38629,I0035,1,1.47,0.00,1.47
O38629,I0049,1,2.21,0.00,2.21
O38629,I0096,1,3.52,0.00,3.52
O38629,I0102,1,5.05,0.00,5.05
O38630,I0030,1,4.61,0.00,4.61
O38630,I0085,2,3.02,0.00,6.04
O38630,I0109,1,8.06,0.00,8.06
O38631,I0032,2,4.59,0.00,9.18
O38631,I0065,2,5.34,0.00,10.68
O38631,I0092,3,5.53,0.00,16.59
O38632,I0040,1,1.62,0.00,1.62
O38632,I0047,1,3.76,0.00,3.76
O38632,I0109,4,8.11,0.00,32.44
O38632,I0111,2,9.63,0.00,19.26
O38633,I0010,3,2.31,0.00,6.93
O38633,I0013,1,4.13,0.00,4.13
O38633,I0041,2,1.46,0.00,2.92
O38633,I0054,3,6.68,0.00,20.04
O38633,I0070,1,8.79,0.00,8.79
O38633,I0109,3,7.96,0.00,23.88
O38634,I0068,1,5.02,0.00,5.02
O38634,I0086,2,2.91,0.00,5.82
O38634,I0101,1,4.97,4.97,0.00
O38634,I0114,1,19.36,0.00,19.36
O38635,I0030,2,4.62,0.00,9.24
O38635,I0035,1,1.45,0.00,1.45
O38635,I0073,2,1.75,0.00,3.50
O38636,I0008,3,12.53,0.00,37.59
O38636,I0028,1,6.01,0.00,6.01
O38636,I0042,2,1.65,0.00,3.30
O38636,I0071,1,1.44,0.00,1.44
O38636,I0117,2,49.32,0.00,98.64
O38637,I0002,2,15.66,0.00,31.32
O38637,I0009,1,2.03,0.00,2.03
O38637,I0103,3,4.99,0.00,14.97
O38638,I0037,3,1.47,0.00,4.41
O38638,I0047,1,3.80,0.00,3.80
O38638,I0058,2,1.92,0.00,3.84
O38638,I0098,1,31.28,0.00,31.28
O38639,I0052,1,2.69,0.00,2.69
O38639,I0060,1,6.12,0.00,6.12
O38640,I0025,2,4.37,0.00,8.74
O38640,I0106,3,7.91,0.00,23.73
O38641,I0015,1,2.13,0.00,2.13
O38641,I0041,1,1.45,0.00,1.45
O38642,I0032,1,4.65,0.00,4.65
O38642,I0065,1,5.34,0.00,5.34
O38642,I0100,1,4.98,0.00,4.98
O38642,I0101,1,4.93,0.00,4.93
O38643,I0005,2,4.11,0.00,8.22
O38643,I0010,2,2.35,0.00,4.70
O38643,I0038,3,1.66,0.00,4.98
O38643,I0101,2,4.94,0.00,9.88
O38644,I0054,2,6.76,13.52,0.00
O38644,I0057,2,2.01,4.02,0.00
O38644,I0097,1,12.16,0.00,12.16
O38644,I0100,1,4.89,4.89,0.00
O38644,I0111,1,9.77,0.00,9.77
O38645,I0001,1,13.06,0.00,13.06
O38645,I0004,1,2.15,0.00,2.15
O38645,I0033,2,2.53,0.00,5.06
O38645,I0034,1,4.86,4.86,0.00
O38646,I0106,3,7.92,0.00,23.76
O38646,I0117,1,49.33,0.00,49.33
O38647,I0042,2,1.66,0.00,3.32
O38647,I0078,1,1.56,0.00,1.56
O38647,I0108,4,8.41,0.00,33.64
O38648,I0029,4,3.83,0.00,15.32
O38648,I0071,2,1.45,0.00,2.90
O38648,I0082,1,3.01,0.00,3.01
O38648,I0101,1,4.99,0.00,4.99
O38649,I0011,1,3.16,0.00,3.16
O38649,I0017,1,2.22,0.00,2.22
O38649,I0051,2,2.01,0.00,4.02
O38649,I0059,2,2.05,4.10,0.00
O38650,I0035,2,1.47,0.00,2.94
O38651,I0007,1,2.00,0.00,2.00
O38651,I0016,1,2.84,0.00,2.84
O38651,I0077,3,1.64,0.00,4.92
O38652,I0022,2,2.02,0.00,4.04
O38652,I0045,1,3.83,0.00,3.83
O38652,I0070,3,9.01,0.00,27.03
O38652,I0105,5,8.09,0.00,40.45
O38653,I0022,1,2.01,0.00,2.01
O38653,I0038,1,1.66,0.00,1.66
O38654,I0043,2,1.65,0.00,3.30
O38654,I0066,3,2.91,0.00,8.73
O38654,I0087,3,3.13,0.00,9.39
O38654,I0106,1,7.92,0.00,7.92
O38655,I0015,2,2.10,0.00,4.20
O38656,I0016,1,2.84,2.84,0.00
O38656,I0022,1,2.05,0.00,2.05
O38656,I0049,2,2.23,0.00,4.46
O38656,I0104,1,5.38,5.38,0.00
O38657,I0065,1,5.46,0.00,5.46
O38657,I0070,1,8.94,0.00,8.94
O38657,I0078,1,1.55,0.00,1.55
O38657,I0105,2,8.11,0.00,16.22
O38658,I0041,3,1.47,0.00,4.41
O38658,I0050,3,3.56,0.00,10.68
O38658,I0057,1,2.00,0.00,2.00
O38658,I0070,1,8.99,0.00,8.99
O38659,I0009,2,2.06,0.00,4.12
O38659,I0019,2,2.43,0.00,4.86
O38659,I0053,3,7.63,0.00,22.89
O38659,I0071,1,1.45,0.00,1.45
O38659,I0074,3,1.46,0.00,4.38
O38660,I0022,2,2.05,0.00,4.10
O38660,I0031,3,5.02,0.00,15.06
O38660,I0035,1,1.44,0.00,1.44
O38660,I0057,1,2.01,0.00,2.01
O38661,I0033,2,2.55,0.00,5.10
O38662,I0073,1,1.74,0.00,1.74
O38662,I0104,4,5.25,0.00,21.00
O38662,I0115,1,52.25,0.00,52.25
O38662,I0117,2,48.24,0.00,96.48
O38663,I0005,2,4.10,0.00,8.20
O38663,I0047,2,3.81,0.00,7.62
O38663,I0078,3,1.56,4.68,0.00
O38664,I0033,1,2.54,0.00,2.54
O38664,I0052,3,2.70,0.00,8.10
O38664,I0095,2,5.72,11.44,0.00
O38664,I0114,4,19.22,0.00,76.88
O38665,I0015,1,2.14,0.00,2.14
O38665,I0054,2,6.69,0.00,13.38
O38665,I0059,3,2.02,0.00,6.06
O38665,I0094,1,1.94,0.00,1.94
O38666,I0028,2,6.02,0.00,12.04
O38666,I0061,1,2.03,0.00,2.03
O38666,I0104,4,5.26,0.00,21.04
O38666,I0108,1,8.53,0.00,8.53
O38667,I0067,1,4.20,0.00,4.20
O38668,I0062,2,5.67,0.00,11.34
O38668,I0075,3,1.57,0.00,4.71
O38669,I0031,1,4.97,0.00,4.97
O38669,I0081,2,5.83,0.00,11.66
O38670,I0016,1,2.83,0.00,2.83
O38670,I0033,1,2.53,0.00,2.53
O38670,I0052,2,2.72,0.00,5.44
O38670,I0114,2,19.09,0.00,38.18
O38670,I0116,1,49.53,0.00,49.53
O38671,I0020,1,2.21,0.00,2.21
O38671,I0029,2,3.82,0.00,7.64
O38671,I0031,3,5.04,0.00,15.12
O38671,I0095,1,5.76,0.00,5.76
O38672,I0108,2,8.30,0.00,16.60
O38672,I0116,1,48.56,0.00,48.56
O38673,I0001,2,13.24,0.00,26.48
O38673,I0047,2,3.76,0.00,7.52
O38673,I0079,3,4.36,0.00,13.08
O38673,I0080,3,2.59,0.00,7.77
O38673,I0093,3,2.02,0.00,6.06
O38673,I0103,2,5.05,0.00,10.10
O38674,I0063,3,8.35,0.00,25.05
O38675,I0012,2,2.01,0.00,4.02
O38675,I0013,3,4.16,0.00,12.48
O38675,I0080,2,2.61,0.00,5.22
O38676,I0077,3,1.64,4.92,0.00
O38676,I0098,2,31.21,62.42,0.00
O38677,I0007,3,2.06,0.00,6.18
O38677,I0027,1,5.36,0.00,5.36
O38677,I0035,2,1.43,0.00,2.86
O38677,I0068,1,5.02,0.00,5.02
O38678,I0013,4,4.17,0.00,16.68
O38678,I0025,1,4.29,0.00,4.29
O38678,I0050,1,3.59,0.00,3.59
O38678,I0055,1,2.01,0.00,2.01
O38679,I0001,1,13.34,0.00,13.34
O38679,I0043,1,1.65,0.00,1.65
O38679,I0047,2,3.76,0.00,7.52
O38679,I0058,1,1.91,0.00,1.91
O38679,I0084,2,2.98,0.00,5.96
O38679,I0095,4,5.76,0.00,23.04
O38680,I0043,2,1.62,0.00,3.24
O38680,I0066,4,2.88,0.00,11.52
O38681,I0034,1,4.97,0.00,4.97
O38681,I0111,5,9.63,0.00,48.15
O38682,I0026,1,2.73,0.00,2.73
O38683,I0045,1,3.85,0.00,3.85
O38683,I0055,1,2.05,0.00,2.05
O38683,I0105,2,8.24,0.00,16.48
O38683,I0110,1,8.04,0.00,8.04
O38684,I0052,2,2.71,0.00,5.42
O38684,I0059,2,2.06,0.00,4.12
O38684,I0113,4,13.51,0.00,54.04
O38685,I0037,1,1.46,0.00,1.46
O38685,I0101,2,4.91,0.00,9.82
O38686,I0014,1,2.20,0.00,2.20
O38686,I0032,1,4.68,0.00,4.68
O38686,I0058,1,1.92,0.00,1.92
O38686,I0082,1,2.99,0.00,2.99
O38686,I0093,2,2.02,0.00,4.04
O38686,I0109,2,8.09,0.00,16.18
O38687,I0032,1,4.57,0.00,4.57
O38687,I0082,1,3.00,0.00,3.00
O38687,I0085,1,2.96,0.00,2.96
O38687,I0088,1,2.97,0.00,2.97
O38688,I0012,1,2.05,0.00,2.05
O38688,I0056,3,2.15,0.00,6.45
O38688,I0094,1,1.96,0.00,1.96
O38688,I0095,2,5.75,0.00,11.50
O38688,I0110,1,7.94,0.00,7.94
O38689,I0020,1,2.21,0.00,2.21
O38689,I0026,2,2.73,0.00,5.46
O38689,I0054,4,6.57,0.00,26.28
O38689,I0090,2,4.18,0.00,8.36
O38689,I0108,1,8.49,0.00,8.49
O38690,I0060,2,6.14,0.00,12.28
O38690,I0086,5,2.92,0.00,14.60
O38691,I0040,4,1.66,0.00,6.64
O38691,I0045,1,3.91,0.00,3.91
O38691,I0102,3,5.05,0.00,15.15
O38691,I0118,1,15.44,0.00,15.44
O38692,I0019,1,2.45,0.00,2.45
O38692,I0034,1,4.94,0.00,4.94
O38692,I0043,4,1.66,0.00,6.64
O38693,I0031,1,4.98,0.00,4.98
O38693,I0065,1,5.41,0.00,5.41
O38694,I0034,2,4.97,0.00,9.94
O38694,I0091,1,3.52,0.00,3.52
O38694,I0099,4,31.58,0.00,126.32
O38695,I0033,3,2.55,0.00,7.65
O38695,I0096,5,3.52,0.00,17.60
O38695,I0109,1,8.13,0.00,8.13
O38695,I0116,1,49.22,0.00,49.22
O38696,I0027,2,5.46,10.92,0.00
O38696,I0031,2,4.98,0.00,9.96
O38696,I0040,1,1.63,0.00,1.63
O38696,I0068,1,5.01,0.00,5.01
O38696,I0097,2,12.04,0.00,24.08
O38696,I0098,1,31.30,31.30,0.00
O38697,I0080,2,2.57,0.00,5.14
O38697,I0098,2,31.66,0.00,63.32
O38698,I0014,1,2.25,0.00,2.25
O38698,I0021,1,1.91,0.00,1.91
O38698,I0029,1,3.91,0.00,3.91
O38699,I0022,2,2.03,0.00,4.06
O38699,I0024,3,2.01,0.00,6.03
O38699,I0077,2,1.63,0.00,3.26
O38700,I0019,1,2.39,0.00,2.39
O38700,I0059,3,2.01,0.00,6.03
O38700,I0108,5,8.37,0.00,41.85
O38701,I0043,2,1.63,0.00,3.26
O38701,I0088,1,2.99,0.00,2.99
O38702,I0055,1,2.01,0.00,2.01
O38702,I0076,1,1.44,0.00,1.44
O38703,I0048,2,2.00,0.00,4.00
O38703,I0066,1,2.90,0.00,2.90
O38703,I0071,1,1.47,0.00,1.47
O38703,I0096,1,3.45,0.00,3.45
O38704,I0018,2,2.11,0.00,4.22
O38704,I0045,3,3.91,0.00,11.73
O38704,I0065,2,5.36,0.00,10.72
O38704,I0074,2,1.43,0.00,2.86
O38704,I0098,4,30.99,0.00,123.96
O38705,I0007,3,2.01,0.00,6.03
O38705,I0051,2,2.01,0.00,4.02
O38705,I0100,2,4.86,0.00,9.72
O38705,I0116,1,48.28,0.00,48.28
O38705,I0117,1,48.13,0.00,48.13
O38706,I0026,2,2.72,0.00,5.44
O38706,I0062,2,5.65,0.00,11.30
O38706,I0074,2,1.44,0.00,2.88
O38706,I0096,1,3.48,0.00,3.48
O38707,I0039,3,1.64,0.00,4.92
O38707,I0095,2,5.68,11.36,0.00
O38707,I0119,3,19.99,0.00,59.97
O38708,I0003,2,2.70,0.00,5.40
O38708,I0029,3,3.87,0.00,11.61
O38708,I0052,3,2.75,0.00,8.25
O38708,I0095,1,5.76,0.00,5.76
O38709,I0031,2,5.04,0.00,10.08
O38709,I0055,1,2.06,0.00,2.06
O38709,I0057,1,2.06,0.00,2.06
O38709,I0069,1,4.30,0.00,4.30
O38710,I0004,1,2.13,0.00,2.13
O38710,I0046,1,1.17,0.00,1.17
O38710,I0052,3,2.69,0.00,8.07
O38711,I0003,3,2.73,0.00,8.19
O38711,I0044,1,1.45,0.00,1.45
O38711,I0069,1,4.26,0.00,4.26
O38711,I0080,1,2.60,0.00,2.60
O38711,I0086,2,2.93,0.00,5.86
O38711,I0102,4,5.00,0.00,20.00
O38712,I0063,1,8.36,0.00,8.36
O38712,I0094,1,1.91,0.00,1.91
O38713,I0023,3,2.06,0.00,6.18
O38713,I0059,2,2.01,0.00,4.02
O38714,I0007,1,2.03,2.03,0.00
O38714,I0081,2,5.92,0.00,11.84
O38714,I0083,2,2.97,0.00,5.94
O38714,I0109,1,7.95,0.00,7.95
O38715,I0009,1,2.04,0.00,2.04
O38715,I0109,1,8.11,0.00,8.11
O38716,I0033,2,2.50,0.00,5.00
O38716,I0087,1,3.14,0.00,3.14
O38716,I0089,3,6.26,0.00,18.78
O38716,I0104,2,5.36,0.00,10.72
O38716,I0115,1,51.93,0.00,51.93
O38717,I0061,1,2.01,0.00,2.01
O38717,I0098,3,31.34,0.00,94.02
O38717,I0120,1,20.05,0.00,20.05
O38718,I0007,1,2.02,0.00,2.02
O38718,I0024,3,2.02,0.00,6.06
O38718,I0051,1,2.04,0.00,2.04
O38718,I0094,1,1.94,0.00,1.94
O38719,I0102,2,5.10,0.00,10.20
O38719,I0114,1,19.21,0.00,19.21
O38720,I0023,1,2.00,0.00,2.00
O38720,I0056,3,2.12,0.00,6.36
O38720,I0087,2,3.13,0.00,6.26
O38720,I0098,3,31.70,0.00,95.10
O38721,I0009,1,2.02,0.00,2.02
O38721,I0034,1,4.92,0.00,4.92
O38721,I0056,4,2.10,0.00,8.40
O38722,I0017,1,2.25,0.00,2.25
O38722,I0087,3,3.12,0.00,9.36
O38722,I0102,3,5.09,0.00,15.27
O38723,I0018,1,2.12,0.00,2.12
O38723,I0067,3,4.12,0.00,12.36
O38723,I0070,1,8.95,0.00,8.95
O38723,I0091,1,3.47,0.00,3.47
O38724,I0024,3,2.02,0.00,6.06
O38724,I0094,2,1.92,0.00,3.84
O38725,I0037,4,1.46,0.00,5.84
O38725,I0074,1,1.45,0.00,1.45
O38725,I0086,1,2.86,0.00,2.86
O38725,I0088,1,2.97,0.00,2.97
O38726,I0041,1,1.44,0.00,1.44
O38726,I0068,1,5.07,0.00,5.07
O38726,I0079,2,4.36,0.00,8.72
O38727,I0025,1,4.32,0.00,4.32
O38727,I0028,1,6.04,0.00,6.04
O38727,I0051,3,2.03,0.00,6.09
O38727,I0069,1,4.23,0.00,4.23
O38728,I0004,2,2.11,0.00,4.22
O38728,I0010,2,2.32,0.00,4.64
O38728,I0039,2,1.64,0.00,3.28
O38728,I0074,3,1.45,0.00,4.35
O38729,I0017,3,2.23,0.00,6.69
O38729,I0043,2,1.66,0.00,3.32
O38730,I0064,3,3.41,0.00,10.23
O38730,I0110,1,7.96,0.00,7.96
O38730,I0113,1,13.43,0.00,13.43
O38731,I0021,1,1.91,0.00,1.91
O38731,I0037,2,1.47,0.00,2.94
O38731,I0045,1,3.87,0.00,3.87
O38731,I0064,3,3.41,0.00,10.23
O38731,I0113,1,13.76,0.00,13.76
O38732,I0044,1,1.43,0.00,1.43
O38732,I0052,1,2.75,0.00,2.75
O38732,I0063,4,8.53,0.00,34.12
O38732,I0110,2,8.14,0.00,16.28
O38733,I0010,1,2.33,0.00,2.33
O38733,I0071,1,1.44,0.00,1.44
O38733,I0075,3,1.53,0.00,4.59
O38733,I0108,1,8.36,0.00,8.36
O38733,I0111,3,9.77,0.00,29.31
O38733,I0116,1,48.83,0.00,48.83
O38734,I0027,2,5.35,0.00,10.70
O38734,I0033,1,2.48,0.00,2.48
O38734,I0097,2,12.06,0.00,24.12
O38734,I0114,1,19.08,0.00,19.08
O38735,I0075,1,1.54,0.00,1.54
O38735,I0106,1,8.02,0.00,8.02
O38736,I0022,1,2.00,0.00,2.00
O38736,I0051,2,2.06,0.00,4.12
O38736,I0075,5,1.53,0.00,7.65
O38737,I0072,3,1.55,0.00,4.65
O38737,I0075,1,1.56,0.00,1.56
O38737,I0107,1,7.94,0.00,7.94
O38738,I0002,1,15.81,0.00,15.81
O38738,I0031,2,4.98,0.00,9.96
O38738,I0069,1,4.24,0.00,4.24
O38738,I0073,2,1.76,3.52,0.00
O38738,I0116,1,48.32,0.00,48.32
O38739,I0040,3,1.66,0.00,4.98
O38739,I0046,4,1.16,0.00,4.64
O38739,I0053,1,7.58,0.00,7.58
O38739,I0080,1,2.62,0.00,2.62
O38740,I0013,1,4.20,0.00,4.20
O38740,I0107,2,7.80,0.00,15.60
O38741,I0008,1,12.73,0.00,12.73
O38741,I0070,2,8.83,0.00,17.66
O38741,I0096,1,3.53,0.00,3.53
O38741,I0098,2,31.68,0.00,63.36
O38741,I0118,3,15.41,0.00,46.23
O38742,I0053,1,7.62,0.00,7.62
O38743,I0015,2,2.11,0.00,4.22
O38743,I0042,1,1.62,0.00,1.62
O38743,I0103,1,4.98,0.00,4.98
O38744,I0013,1,4.11,0.00,4.11
O38744,I0024,2,2.05,0.00,4.10
O38744,I0052,1,2.68,0.00,2.68
O38744,I0075,1,1.54,0.00,1.54
O38744,I0094,2,1.92,0.00,3.84
O38745,I0027,4,5.45,21.80,0.00
O38745,I0039,3,1.64,0.00,4.92
O38745,I0086,1,2.90,0.00,2.90
O38745,I0102,1,5.08,0.00,5.08
O38746,I0025,1,4.34,0.00,4.34
O38746,I0043,3,1.62,0.00,4.86
O38747,I0011,2,3.19,0.00,6.38
O38747,I0049,1,2.20,0.00,2.20
O38747,I0078,1,1.55,0.00,1.55
O38748,I0001,1,13.28,0.00,13.28
O38748,I0046,2,1.15,0.00,2.30
O38749,I0002,2,15.56,0.00,31.12
O38749,I0085,2,2.99,0.00,5.98
O38750,I0007,1,2.03,0.00,2.03
O38750,I0044,1,1.44,0.00,1.44
O38750,I0062,1,5.68,0.00,5.68
O38750,I0071,5,1.43,0.00,7.15
O38750,I0078,1,1.54,0.00,1.54
O38751,I0005,2,4.03,0.00,8.06
O38751,I0073,1,1.72,0.00,1.72
O38752,I0033,2,2.50,0.00,5.00
O38753,I0060,1,6.02,6.02,0.00
O38753,I0077,2,1.63,3.26,0.00
O38753,I0120,3,20.21,0.00,60.63
O38754,I0005,2,4.02,0.00,8.04
O38754,I0016,1,2.80,0.00,2.80
O38754,I0063,1,8.47,0.00,8.47
O38754,I0115,1,52.64,0.00,52.64
O38755,I0050,3,3.59,0.00,10.77
O38755,I0075,3,1.55,0.00,4.65
O38755,I0107,1,7.90,0.00,7.90
O38756,I0079,1,4.40,0.00,4.40
O38756,I0086,2,2.86,0.00,5.72
O38756,I0095,2,5.75,0.00,11.50
O38757,I0044,1,1.45,0.00,1.45
O38757,I0109,2,8.12,0.00,16.24
O38758,I0043,4,1.66,0.00,6.64
O38758,I0064,2,3.42,0.00,6.84
O38758,I0088,4,2.97,0.00,11.88
O38758,I0110,1,7.96,0.00,7.96
O38759,I0013,1,4.20,0.00,4.20
O38759,I0024,1,2.02,0.00,2.02
O38759,I0120,2,19.66,0.00,39.32
O38760,I0027,2,5.49,0.00,10.98
O38760,I0036,3,1.67,0.00,5.01
O38760,I0057,2,2.06,0.00,4.12
O38760,I0083,2,3.03,0.00,6.06
O38761,I0040,1,1.64,0.00,1.64
O38762,I0014,1,2.25,0.00,2.25
O38762,I0026,1,2.67,0.00,2.67
O38762,I0044,2,1.43,0.00,2.86
O38762,I0051,1,2.01,0.00,2.01
O38763,I0029,2,3.88,0.00,7.76
O38763,I0051,4,2.04,0.00,8.16
O38763,I0086,2,2.86,0.00,5.72
O38764,I0026,1,2.68,0.00,2.68
O38764,I0030,1,4.57,0.00,4.57
O38764,I0067,1,4.19,0.00,4.19
O38764,I0087,1,3.08,0.00,3.08
O38764,I0100,2,5.00,0.00,10.00
O38764,I0108,2,8.37,0.00,16.74
O38765,I0064,2,3.37,0.00,6.74
O38765,I0092,3,5.49,0.00,16.47
O38765,I0109,4,7.91,0.00,31.64
O38766,I0084,1,2.99,0.00,2.99
O38766,I0087,3,3.11,0.00,9.33
O38766,I0107,1,7.88,0.00,7.88
O38766,I0116,1,48.72,0.00,48.72
O38767,I0005,1,4.09,0.00,4.09
O38767,I0010,1,2.32,0.00,2.32
O38767,I0063,3,8.49,0.00,25.47
O38767,I0069,1,4.22,0.00,4.22
O38767,I0076,2,1.43,0.00,2.86
O38767,I0106,4,8.13,0.00,32.52
O38768,I0026,3,2.68,0.00,8.04
O38768,I0043,1,1.66,0.00,1.66
O38768,I0120,2,19.70,0.00,39.40
O38769,I0060,1,6.05,6.05,0.00
O38769,I0063,1,8.43,0.00,8.43
O38769,I0084,2,3.00,0.00,6.00
O38770,I0024,1,2.02,0.00,2.02
O38770,I0082,4,2.98,0.00,11.92
O38770,I0097,2,11.86,0.00,23.72
O38770,I0107,2,7.74,0.00,15.48
O38771,I0010,5,2.35,0.00,11.75
O38771,I0032,2,4.61,0.00,9.22
O38771,I0051,1,2.02,0.00,2.02
O38771,I0066,3,2.94,0.00,8.82
O38771,I0074,1,1.45,0.00,1.45
O38771,I0106,2,8.12,0.00,16.24
O38772,I0095,1,5.76,0.00,5.76
O38773,I0062,2,5.70,0.00,11.40
O38773,I0085,1,3.04,0.00,3.04
O38773,I0092,2,5.55,0.00,11.10
O38773,I0095,2,5.65,0.00,11.30
O38774,I0024,1,2.02,0.00,2.02
O38774,I0060,1,6.04,0.00,6.04
O38774,I0114,1,19.47,0.00,19.47
O38775,I0016,2,2.77,5.54,0.00
O38775,I0017,1,2.22,0.00,2.22
O38775,I0079,2,4.38,0.00,8.76
O38775,I0086,1,2.93,0.00,2.93
O38775,I0101,1,4.97,4.97,0.00
O38776,I0093,1,2.06,0.00,2.06
