CustomerID,TransactionDate,OrderID,TransactionType,Points,Balance
C0132,2026-05-10 11:53:23,O02093,EARN,255,813.0
C0090,2026-05-10 19:27:15,O02095,EARN,231,1631.0
C0102,2026-05-11 14:30:50,O02076,EARN,297,1161.0
C0071,2026-05-13 12:51:35,O02053,REDEEM,-1000.0,956.0
C0071,2026-05-13 12:51:36,O02053,EARN,161,1117.0
C0126,2026-05-14 20:48:06,O02102,EARN,211,511.0
C0079,2026-05-16 10:41:32,O02081,REDEEM,-1000.0,126.0
C0079,2026-05-16 10:41:33,O02081,EARN,288,414.0
C0165,2026-05-16 11:04:21,O02090,EARN,259,335.0
C0102,2026-05-16 12:47:47,O02047,EARN,221,1382.0
C0114,2026-05-17 09:38:29,O02097,EARN,203,776.0
C0168,2026-05-17 09:47:20,O02071,EARN,120,278.0
C0026,2026-05-17 17:42:29,O02054,EARN,2,2650.0
C0182,2026-05-17 18:09:56,O02027,EARN,153,153.0
C0120,2026-05-18 10:01:29,O02026,EARN,222,643.0
C0122,2026-05-18 17:24:00,O02100,EARN,67,67.0
C0113,2026-05-19 08:23:35,O02065,REDEEM,-200.0,241.0
C0113,2026-05-19 08:23:36,O02065,EARN,184,425.0
C0063,2026-05-19 10:12:40,O02069,REDEEM,-200.0,174.0
C0063,2026-05-19 10:12:41,O02069,EARN,99,273.0
C0143,2026-05-19 13:37:54,O02075,EARN,300,911.0
C0139,2026-05-19 14:06:26,O02029,EARN,72,719.0
C0021,2026-05-19 20:36:06,O02063,EARN,233,3886.0
C0105,2026-05-20 08:08:53,O02022,EARN,185,615.0
C0166,2026-05-20 14:09:40,O02033,EARN,456,456.0
C0170,2026-05-20 16:23:41,O02079,REDEEM,-100.0,273.0
C0170,2026-05-20 16:23:42,O02079,EARN,200,473.0
C0087,2026-05-21 11:36:11,O02083,REDEEM,-200.0,1728.0
C0087,2026-05-21 11:36:12,O02083,EARN,108,1836.0
C0148,2026-05-22 08:05:25,O02039,EARN,189,410.0
C0034,2026-05-22 17:22:42,O02092,EARN,169,562.0
C0115,2026-05-22 19:52:30,O02028,EARN,214,267.0
C0049,2026-05-23 08:09:08,O02038,EARN,548,2134.0
C0172,2026-05-23 10:01:43,O02049,EARN,197,414.0
C0053,2026-05-23 19:25:58,O02087,EARN,162,413.0
C0168,2026-05-23 20:32:29,O02021,EARN,68,346.0
C0054,2026-05-24 14:57:17,O02040,REDEEM,-100.0,499.0
C0054,2026-05-24 14:57:18,O02040,EARN,177,676.0
C0166,2026-05-24 16:31:35,O02060,EARN,336,792.0
C0107,2026-05-24 18:30:34,O02062,EARN,113,1071.0
C0149,2026-05-24 19:40:49,O02094,EARN,96,422.0
C0017,2026-05-25 19:39:41,O02068,EARN,94,2111.0
C0133,2026-05-26 09:23:53,O02077,EARN,253,1764.0
C0007,2026-05-26 13:38:57,O02020,EARN,17,3218.0
C0154,2026-05-27 11:44:37,O02078,EARN,142,417.0
C0039,2026-05-27 14:30:26,O02080,EARN,43,1128.0
C0136,2026-05-27 19:58:48,O02091,EARN,7,455.0
C0165,2026-05-28 08:21:54,O02043,EARN,112,447.0
C0180,2026-05-28 16:03:07,O02061,EARN,288,417.0
C0056,2026-05-28 18:15:27,O02042,EARN,244,1128.0
C0049,2026-05-28 18:20:29,O02050,EARN,55,2189.0
C0178,2026-05-29 19:41:17,O02084,EARN,204,204.0
C0104,2026-05-30 08:25:08,O02048,EARN,147,262.0
C0074,2026-05-30 14:08:52,O02099,REDEEM,-100.0,452.0
C0074,2026-05-30 14:08:53,O02099,EARN,87,539.0
C0062,2026-05-30 17:04:55,O02089,EARN,110,603.0
C0076,2026-05-30 18:43:31,O02044,EARN,39,603.0
C0053,2026-05-31 13:14:33,O02034,EARN,150,563.0
C0025,2026-05-31 14:47:40,O02072,REDEEM,-100.0,618.0
C0025,2026-05-31 14:47:41,O02072,EARN,152,770.0
C0118,2026-06-01 20:22:16,O02187,EARN,118,780.0
C0014,2026-06-02 15:30:49,O02117,EARN,272,2473.0
C0040,2026-06-02 17:14:14,O02195,EARN,73,547.0
C0029,2026-06-02 17:27:03,O02175,EARN,180,1135.0
C0076,2026-06-03 09:23:31,O02180,EARN,411,1014.0
C0046,2026-06-04 11:04:01,O02126,EARN,307,1230.0
C0087,2026-06-05 11:54:28,O02158,EARN,229,2065.0
C0079,2026-06-05 17:26:15,O02130,EARN,294,708.0
C0124,2026-06-05 17:34:58,O02150,REDEEM,-200.0,68.0
C0124,2026-06-05 17:34:59,O02150,EARN,59,127.0
C0068,2026-06-05 19:29:45,O02177,EARN,42,548.0
C0155,2026-06-06 11:05:18,O02140,EARN,149,149.0
C0017,2026-06-06 12:34:13,O02145,EARN,165,2276.0
C0145,2026-06-06 15:27:29,O02104,EARN,75,475.0
C0124,2026-06-08 18:35:58,O02189,EARN,148,275.0
C0120,2026-06-09 09:15:19,O02171,REDEEM,-100.0,543.0
C0120,2026-06-09 09:15:20,O02171,EARN,55,598.0
C0019,2026-06-09 10:44:23,O02111,EARN,269,2158.0
C0060,2026-06-09 18:24:56,O02194,EARN,27,354.0
C0152,2026-06-10 09:32:21,O02118,EARN,169,626.0
C0090,2026-06-10 15:33:06,O02197,EARN,69,1700.0
C0012,2026-06-10 17:53:02,O02179,EARN,79,3591.0
C0093,2026-06-10 19:29:18,O02107,EARN,314,1455.0
C0140,2026-06-11 12:39:25,O02109,EARN,236,338.0
C0005,2026-06-12 08:56:00,O02154,EARN,332,3399.0
C0140,2026-06-12 14:46:20,O02142,EARN,307,645.0
C0010,2026-06-12 20:28:27,O02200,EARN,94,2999.0
C0004,2026-06-12 20:45:48,O02184,EARN,415,5890.0
C0009,2026-06-13 09:51:31,O02155,EARN,250,2967.0
C0073,2026-06-13 11:45:16,O02141,EARN,207,1459.0
C0163,2026-06-13 12:15:24,O02166,EARN,85,85.0
C0166,2026-06-13 12:24:00,O02124,EARN,100,892.0
C0145,2026-06-13 15:55:16,O02193,EARN,274,749.0
C0174,2026-06-14 09:46:04,O02192,EARN,175,436.0
C0015,2026-06-15 14:53:27,O02151,EARN,302,951.0
C0180,2026-06-15 20:30:39,O02119,EARN,172,589.0
C0029,2026-06-17 13:24:32,O02148,EARN,9,1144.0
C0119,2026-06-18 10:47:00,O02183,EARN,51,237.0
C0030,2026-06-18 13:09:25,O02160,EARN,131,2276.0
C0172,2026-06-18 13:55:56,O02116,EARN,297,711.0
C0116,2026-06-18 17:59:32,O02186,EARN,229,735.0
C0042,2026-06-18 19:55:56,O02138,EARN,415,1975.0
C0181,2026-06-19 13:52:32,O02181,EARN,487,487.0
C0038,2026-06-19 16:02:39,O02167,EARN,113,1137.0
C0174,2026-06-19 16:54:02,O02170,EARN,193,629.0
C0174,2026-06-20 15:45:27,O02127,EARN,87,716.0
C0029,2026-06-21 17:56:27,O02136,EARN,145,1289.0
C0003,2026-06-21 18:02:21,O02196,REDEEM,-100.0,2261.0
C0003,2026-06-21 18:02:22,O02196,EARN,177,2438.0
C0195,2026-06-21 20:20:32,O02176,EARN,143,143.0
C0109,2026-06-22 15:59:20,O02153,EARN,97,97.0
C0028,2026-06-23 16:45:13,O02165,EARN,141,1606.0
C0116,2026-06-24 11:20:01,O02128,EARN,106,841.0
C0118,2026-06-25 10:03:50,O02113,EARN,92,872.0
C0103,2026-06-25 10:20:48,O02131,EARN,93,1116.0
C0066,2026-06-25 12:38:31,O02146,EARN,324,1833.0
C0100,2026-06-25 17:00:26,O02168,EARN,264,1218.0
C0107,2026-06-25 17:45:50,O02191,EARN,90,1161.0
C0048,2026-06-25 17:58:00,O02106,EARN,360,1171.0
C0073,2026-06-25 20:19:40,O02174,EARN,168,1627.0
C0177,2026-06-26 08:14:44,O02143,EARN,38,96.0
C0135,2026-06-26 11:17:37,O02123,EARN,201,281.0
C0061,2026-06-26 14:22:34,O02161,EARN,112,933.0
C0197,2026-06-26 18:35:00,O02133,EARN,322,322.0
C0057,2026-06-26 18:48:14,O02114,EARN,81,2234.0
C0177,2026-06-27 11:01:13,O02139,EARN,297,393.0
C0134,2026-06-27 12:32:44,O02122,REDEEM,-100.0,521.0
C0134,2026-06-27 12:32:45,O02122,EARN,46,567.0
C0038,2026-06-27 16:28:25,O02178,EARN,247,1384.0
C0047,2026-06-27 17:33:44,O02152,EARN,75,847.0
C0046,2026-06-28 08:40:54,O02163,REDEEM,-1000.0,230.0
C0046,2026-06-28 08:40:55,O02163,EARN,202,432.0
C0191,2026-06-28 08:53:46,O02108,EARN,183,183.0
C0120,2026-06-28 20:50:28,O02188,EARN,232,830.0
C0017,2026-06-29 13:30:45,O02137,REDEEM,-100.0,2176.0
C0017,2026-06-29 13:30:46,O02137,EARN,172,2348.0
C0080,2026-06-29 17:56:37,O02121,EARN,90,1392.0
C0105,2026-06-29 18:00:29,O02115,EARN,15,630.0
C0024,2026-06-29 20:27:25,O02157,EARN,85,2707.0
C0166,2026-06-30 09:47:01,O02162,EARN,193,1085.0
C0193,2026-06-30 16:53:13,O02173,EARN,134,134.0
